,Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
33,151.0,17/11/2025 14-06-56,Ryanair,FR4545,Porto (OPO),09:50,Ha salido,189.0,Boeing 737-800,R
34,152.0,17/11/2025 14-06-56,Air Serbia,JU581,Belgrade (BEG),09:55,Ha salido,156.0,Airbus A319,W
35,153.0,17/11/2025 14-06-56,easyJet Europe,EC7656,Lisbon (LIS),10:00,Ha salido,230.0,Airbus A321,R
36,154.0,17/11/2025 14-06-56,Transavia,HV5132,Amsterdam (AMS),10:05,Ha salido,189.0,Boeing 737-800,U
37,155.0,17/11/2025 14-06-56,Transavia,TO4751,Paris (ORY),10:05,"Retrasado, Ha salido",189.0,Boeing 737-800,
38,156.0,17/11/2025 14-06-56,Wizz Air Malta,W46018,Rome (FCO),10:05,"Retrasado, Ha salido",239.0,Airbus A321neo,U
39,157.0,17/11/2025 14-06-56,Ryanair,FR6559,Liverpool (LPL),10:15,Ha salido,189.0,Boeing 737-800,W
40,158.0,17/11/2025 14-06-56,Wizz Air,W61476,Warsaw (WAW),10:15,"Retrasado, Ha salido",230.0,Airbus A321,S
41,159.0,17/11/2025 14-06-56,Ryanair,FR3143,Milan (BGY),10:20,"Retrasado, Ha salido",189.0,Boeing 737-800,U
42,160.0,17/11/2025 14-06-56,Easyjet,U22324,London (LTN),10:25,"Retrasado, Ha salido",186.0,Airbus A320neo,M
43,161.0,17/11/2025 14-06-56,Ryanair,FR7808,London (LTN),10:35,Ha salido,197.0,Boeing 737 MAX 8,Y
44,162.0,17/11/2025 14-06-56,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),10:40,Ha salido,156.0,Airbus A319,R
45,163.0,17/11/2025 14-06-56,Easyjet,U28056,London (LGW),10:40,"Retrasado, Ha salido",180.0,Airbus A320,M
46,164.0,17/11/2025 14-06-56,Ryanair,FR2239,Marrakech (RAK),10:45,Ha salido,189.0,Boeing 737-800,Y
47,165.0,17/11/2025 14-06-56,Ryanair,FR3121,Beauvais (BVA),10:45,Ha salido,189.0,Boeing 737-800,U
48,166.0,17/11/2025 14-06-56,Ryanair,FR3976,Dublin (DUB),10:45,Ha salido,189.0,Boeing 737-800,W
49,167.0,17/11/2025 14-06-56,Ryanair,FR3039,Prague (PRG),10:55,"Retrasado, Programado",189.0,Boeing 737-800,U
50,168.0,17/11/2025 14-06-56,Ryanair,FR9045,London (STN),11:00,Programado,189.0,Boeing 737-800,W
51,169.0,17/11/2025 14-06-56,Easyjet,U22002,Manchester (MAN),11:20,"Retrasado, Ha salido",180.0,Airbus A320,M
52,170.0,17/11/2025 14-06-56,FLYONE Armenia,3F232,Yerevan (EVN),11:30,Ha salido,180.0,Airbus A320,Y
53,171.0,17/11/2025 14-06-56,Aer Lingus,EI563,Dublin (DUB),11:30,Ha salido,180.0,Airbus A320,Y
54,172.0,17/11/2025 14-06-56,Ryanair,FR7539,Milan (MXP),11:30,Ha salido,189.0,Boeing 737-800,R
55,173.0,17/11/2025 14-06-56,Transavia,TO4755,Paris (ORY),11:30,Ha salido,189.0,Boeing 737-800,
56,174.0,17/11/2025 14-06-56,Ryanair,FR1279,Copenhagen (CPH),11:35,Ha salido,189.0,Boeing 737-800,S
57,175.0,17/11/2025 14-06-56,easyJet Europe,EC7197,Birmingham (BHX),11:40,Ha salido,156.0,Airbus A319,R
58,176.0,17/11/2025 14-06-56,Ryanair,FR777,Venice (VCE),11:55,Ha salido,197.0,Boeing 737 MAX 8,S
59,177.0,17/11/2025 14-06-56,Ryanair,FR8217,London (STN),12:00,Ha salido,189.0,Boeing 737-800,W
60,178.0,17/11/2025 14-06-56,Jet2,LS232,Leeds Bradford (LBA),12:00,Ha salido,189.0,Boeing 737-800,W
61,179.0,17/11/2025 14-06-56,Ryanair,FR3129,Ibiza (IBZ),12:35,"Retrasado, Ha salido",189.0,Boeing 737-800,R
62,180.0,17/11/2025 14-06-56,Ryanair,FR6973,Rome (FCO),12:35,"Retrasado, Ha salido",197.0,Boeing 737 MAX 8,S
63,181.0,17/11/2025 14-06-56,Ryanair,FR774,Torino (TRN),12:40,Ha salido,189.0,Boeing 737-800,S
64,182.0,17/11/2025 14-06-56,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,Ha salido,180.0,Airbus A320,W
65,183.0,17/11/2025 14-06-56,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:50,Ha salido,197.0,Boeing 737 MAX 8,S
66,184.0,17/11/2025 14-06-56,easyJet Europe,EC7137,Lyon (LYS),12:55,Ha salido,156.0,Airbus A319,R
67,185.0,17/11/2025 14-06-56,Wizz Air,W67022,Bratislava (BTS),12:55,"Retrasado, Ha salido",239.0,Airbus A321neo,S
68,186.0,17/11/2025 14-06-56,Ryanair,FR3108,Luxembourg (LUX),13:00,"Retrasado, Ha salido",197.0,Boeing 737 MAX 8,U
69,187.0,17/11/2025 14-06-56,Wizz Air Malta,W46330,Milan (MXP),13:10,Ha salido,239.0,Airbus A321neo,U
70,188.0,17/11/2025 14-06-56,Ryanair,FR8631,Tanger (TNG),13:20,Ha salido,189.0,Boeing 737-800,Y
71,189.0,17/11/2025 14-06-56,HiSky,H4264,Bucharest (OTP),13:20,Ha salido,180.0,Airbus A320,S
72,190.0,17/11/2025 14-06-56,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25,Ha salido,189.0,Boeing 737-800,U
73,191.0,17/11/2025 14-06-56,Eurowings,EW521,Cologne-Bonn (CGN),13:25,Ha salido,180.0,Airbus A320,U
74,192.0,17/11/2025 14-06-56,Pegasus Airlines,PC1528,Izmir (ADB),13:30,Ha salido,180.0,Airbus A320,Y
75,193.0,17/11/2025 14-06-56,Luxair,LG3592,Luxembourg (LUX),13:35,"Retrasado, Ha salido",76.0,de Havilland Dash 8-400,U
76,194.0,17/11/2025 14-06-56,easyJet Europe,EC7153,Milan (MXP),13:40,"Retrasado, Ha salido",156.0,Airbus A319,R
77,195.0,17/11/2025 14-06-56,Ryanair,FR4585,Porto (OPO),13:40,"Retrasado, Ha salido",189.0,Boeing 737-800,S
78,196.0,17/11/2025 14-06-56,Turkish Airlines,TK608,Ankara (ESB),13:40,"Retrasado, Ha salido",189.0,Boeing 737-800,Y
79,197.0,17/11/2025 14-06-56,Ryanair,FR3189,Fes (FEZ),13:50,"Retrasado, Ha salido",189.0,Boeing 737-800,W
80,198.0,17/11/2025 14-06-56,Jet2,LS804,Manchester (MAN),13:50,Ha salido,189.0,Boeing 737-800,W
81,199.0,17/11/2025 14-06-56,Ryanair,FR3792,Birmingham (BHX),13:55,Ha salido,189.0,Boeing 737-800,W
82,200.0,17/11/2025 14-06-56,Air Baltic,BT684,Riga (RIX),14:05,"Retrasado, Ha salido",148.0,Airbus A220-300,U
83,201.0,17/11/2025 14-06-56,Ryanair,FR2889,Palma de Mallorca (PMI),14:05,"Retrasado, Ha salido",189.0,Boeing 737-800,S
84,202.0,17/11/2025 14-06-56,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,Ha salido,189.0,Boeing 737-800,U
85,203.0,17/11/2025 14-06-56,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,Ha salido,189.0,Boeing 737-800,W
86,204.0,17/11/2025 14-06-56,easyJet Europe,EC7107,Geneva (GVA),14:45,"Retrasado, Ha salido",156.0,Airbus A319,R
87,205.0,17/11/2025 14-06-56,Volotea,V71443,Ancona (AOI),14:45,Ha salido,180.0,Airbus A320,S
88,206.0,17/11/2025 14-06-56,Wizz Air,W64406,Sofia (SOF),14:50,"Retrasado, Ha salido",239.0,Airbus A321neo,S
89,207.0,17/11/2025 14-06-56,easyJet Europe,EC4212,Napoli (NAP),14:55,Ha salido,180.0,Airbus A320,R
90,208.0,17/11/2025 14-06-56,SmartWings,QS1059,Prague (PRG),14:55,"Retrasado, Ha salido",189.0,Boeing 737-800,S
91,209.0,17/11/2025 14-06-56,Air Arabia Maroc,3O376,Al Aaroui (NDR),15:00,Ha salido,180.0,Airbus A320,
92,210.0,17/11/2025 14-06-56,Ryanair,FR3146,Oujda (OUD),15:10,Ha salido,189.0,Boeing 737-800,Y
93,211.0,17/11/2025 14-06-56,Ryanair,FR1681,Frankfurt-Hahn (HHN),15:35,Ha salido,189.0,Boeing 737-800,
94,212.0,17/11/2025 14-06-56,Wizz Air Malta,W46728,Venice (VCE),15:40,Ha salido,230.0,Airbus A321,S
95,213.0,17/11/2025 14-06-56,Pegasus Airlines,PC1094,Istanbul (SAW),15:45,"Retrasado, Ha salido",239.0,Airbus A321neo,W
96,214.0,17/11/2025 14-06-56,Ryanair,FR867,Venice (VCE),16:05,Ha salido,189.0,Boeing 737-800,U
97,215.0,17/11/2025 14-06-56,Ryanair,FR9811,London (STN),16:05,Ha salido,189.0,Boeing 737-800,Y
98,216.0,17/11/2025 14-06-56,Wizz Air Malta,W43564,Timisoara (TSR),16:25,"Retrasado, Ha salido",180.0,Airbus A320,S
99,217.0,17/11/2025 14-06-56,Volotea,V73735,Murcia (RMU),16:35,Ha salido,180.0,Airbus A320,R
100,218.0,17/11/2025 14-06-56,Ryanair,FR2507,Cologne-Bonn (CGN),16:45,Ha salido,197.0,Boeing 737 MAX 8,U
101,219.0,17/11/2025 14-06-56,Ryanair,FR5718,Bratislava (BTS),16:50,Ha salido,189.0,Boeing 737-800,U
102,220.0,17/11/2025 14-06-56,Ryanair,FR6305,Milan (BGY),16:50,Ha salido,189.0,Boeing 737-800,S
103,221.0,17/11/2025 14-06-56,BUZZ,RR6874,Dublin (DUB),16:55,"Retrasado, Ha salido",189.0,Boeing 737-800,W
104,222.0,17/11/2025 14-06-56,Easyjet,U23372,Liverpool (LPL),17:00,Ha salido,156.0,Airbus A319,M
105,223.0,17/11/2025 14-06-56,Ryanair,FR5270,Manchester (MAN),17:05,Ha salido,189.0,Boeing 737-800,Y
106,224.0,17/11/2025 14-06-56,BUZZ,RR6300,Sofia (SOF),17:05,Ha salido,189.0,Boeing 737-800,S
107,225.0,17/11/2025 14-06-56,easyJet Europe,EC7173,Berlin (BER),17:10,Ha salido,156.0,Airbus A319,R
108,226.0,17/11/2025 14-06-56,Volotea,V73700,Vitoria (VIT),17:15,Ha salido,156.0,Airbus A319,S
109,227.0,17/11/2025 14-06-56,Wizz Air,W67920,Kopitnari (KUT),17:15,"Retrasado, Ha salido",239.0,Airbus A321neo,W
110,228.0,17/11/2025 14-06-56,Ryanair,FR1786,Vilnius (VNO),17:30,Ha salido,189.0,Boeing 737-800,S
111,229.0,17/11/2025 14-06-56,Ryanair,FR2922,Brussels (BRU),17:30,Ha salido,189.0,Boeing 737-800,U
112,230.0,17/11/2025 14-06-56,easyJet Europe,EC3737,Milan (MXP),17:35,Ha salido,180.0,Airbus A320,R
113,231.0,17/11/2025 14-06-56,easyJet Europe,EC7199,Edinburgh (EDI),17:35,Ha salido,156.0,Airbus A319,R
114,232.0,17/11/2025 14-06-56,Transavia,HV5134,Amsterdam (AMS),17:50,"Retrasado, Ha salido",239.0,Airbus A321neo,R
115,233.0,17/11/2025 14-06-56,BUZZ,RR333,Gdansk (GDN),17:55,Ha salido,189.0,Boeing 737-800,U
116,234.0,17/11/2025 14-06-56,Ryanair,FR269,Milan (MXP),18:00,"Retrasado, Ha salido",189.0,Boeing 737-800,U
117,235.0,17/11/2025 14-06-56,easyJet Europe,EC7205,Southampton (SOU),18:05,Ha salido,156.0,Airbus A319,R
118,236.0,17/11/2025 14-06-56,Ryanair,FR3320,Milan (BGY),18:30,Ha salido,197.0,Boeing 737 MAX 8,S
119,237.0,17/11/2025 14-06-56,Wizz Air Malta,W43686,Iasi (IAS),18:30,Ha salido,180.0,Airbus A320,R
120,238.0,17/11/2025 14-06-56,Ryanair,FR3174,Ibiza (IBZ),18:45,"Retrasado, Ha salido",189.0,Boeing 737-800,S
121,239.0,17/11/2025 14-06-56,Wizz Air,W61478,Warsaw (WAW),19:00,Ha salido,239.0,Airbus A321neo,S
122,240.0,17/11/2025 14-06-56,Ryanair,FR3185,Rabat (RBA),19:05,"Retrasado, Ha salido",189.0,Boeing 737-800,Y
123,241.0,17/11/2025 14-06-56,Ryanair,FR9307,Cork (ORK),19:15,Ha salido,189.0,Boeing 737-800,Y
124,242.0,17/11/2025 14-06-56,Ryanair,FR8231,London (STN),19:25,Ha salido,189.0,Boeing 737-800,Y
125,243.0,17/11/2025 14-06-56,Eurowings,E69443,Dusseldorf (DUS),19:35,"Retrasado, Ha salido",,,
126,244.0,17/11/2025 14-06-56,Eurowings,EW7521,Hamburg (HAM),19:40,Ha salido,180.0,Airbus A320,U
127,245.0,17/11/2025 14-06-56,Lauda Europe,LW2896,Palma de Mallorca (PMI),19:40,Ha salido,180.0,Airbus A320,S
128,246.0,17/11/2025 14-06-56,Wizz Air,W61706,Gdansk (GDN),19:40,Ha salido,239.0,Airbus A321neo,S
129,247.0,17/11/2025 14-06-56,Ryanair,FR133,Berlin (BER),19:45,Ha salido,197.0,Boeing 737 MAX 8,R
130,248.0,17/11/2025 14-06-56,Lauda Europe,LW7351,Vienna (VIE),19:45,Ha salido,180.0,Airbus A320,R
131,249.0,17/11/2025 14-06-56,Easyjet,U28058,London (LGW),19:45,Ha salido,156.0,Airbus A319,M
132,250.0,17/11/2025 14-06-56,Volotea,V71415,Verona (VRN),19:55,Ha salido,180.0,Airbus A320,U
133,251.0,17/11/2025 14-06-56,Wizz Air,W64666,Larnaca (LCA),19:55,Ha salido,230.0,Airbus A321,W
134,252.0,17/11/2025 14-06-56,Ryanair,FR3080,Malaga (AGP),20:00,Ha salido,189.0,Boeing 737-800,S
135,253.0,17/11/2025 14-06-56,Air Arabia Maroc,3O378,Tanger (TNG),20:05,Ha salido,180.0,Airbus A320,W
136,254.0,17/11/2025 14-06-56,Ryanair,FR3807,Charleroi (CRL),20:05,Ha salido,189.0,Boeing 737-800,S
137,255.0,17/11/2025 14-06-56,Ryanair,FR6341,Rome (FCO),20:10,Ha salido,189.0,Boeing 737-800,S
138,256.0,17/11/2025 14-06-56,Ryanair,FR6597,Manchester (MAN),20:10,Ha salido,189.0,Boeing 737-800,Y
139,257.0,17/11/2025 14-06-56,easyJet Europe,EC1956,Milan (LIN),20:15,Ha salido,180.0,Airbus A320,R
140,258.0,17/11/2025 14-06-56,Wizz Air Malta,W42940,Vienna (VIE),20:20,"Retrasado, Ha salido",239.0,Airbus A321neo,S
141,259.0,17/11/2025 14-06-56,easyJet Europe,EC1010,"Basel, Switzerland/Mulhouse (BSL)",20:30,Ha salido,156.0,Airbus A319,R
142,260.0,17/11/2025 14-06-56,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,Ha salido,246.0,Airbus A330-200,W
143,261.0,17/11/2025 14-06-56,Volotea,V72135,Bordeaux (BOD),20:30,Ha salido,180.0,Airbus A320,S
144,262.0,17/11/2025 14-06-56,Air Serbia,JU585,Belgrade (BEG),20:35,Ha salido,156.0,Airbus A319,W
145,263.0,17/11/2025 14-06-56,Ryanair,FR5710,Napoli (NAP),20:40,Ha salido,189.0,Boeing 737-800,U
146,264.0,17/11/2025 14-06-56,BUZZ,RR8394,Budapest (BUD),20:40,"Retrasado, Ha salido",197.0,Boeing 737 MAX 8,U
147,265.0,17/11/2025 14-06-56,Transavia,TO4759,Paris (ORY),20:45,Ha salido,186.0,Airbus A320neo,U
148,266.0,17/11/2025 14-06-56,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido",239.0,Airbus A321neo,U
149,267.0,17/11/2025 14-06-56,Ryanair,FR2098,Bologna (BLQ),20:50,Ha salido,189.0,Boeing 737-800,U
150,268.0,17/11/2025 14-06-56,Ryanair,FR3928,Trieste (TRS),20:50,Ha salido,189.0,Boeing 737-800,R
151,269.0,17/11/2025 14-06-56,Volotea,V72165,Nantes/Atlantique (NTE),20:50,"Retrasado, Ha salido",156.0,Airbus A319,R
152,270.0,17/11/2025 14-06-56,Ryanair,FR878,Venice (VCE),20:55,Ha salido,189.0,Boeing 737-800,U
153,271.0,17/11/2025 14-06-56,Aer Lingus,EI565,Dublin (DUB),21:05,Ha salido,180.0,Airbus A320,Y
154,272.0,17/11/2025 14-06-56,Ryanair,FR6275,Edinburgh (EDI),21:05,Ha salido,197.0,Boeing 737 MAX 8,Y
155,273.0,17/11/2025 14-06-56,Ryanair,FR6920,Dublin (DUB),21:10,Ha salido,189.0,Boeing 737-800,Y
156,274.0,17/11/2025 14-06-56,easyJet Europe,EC1380,Geneva (GVA),21:20,"Retrasado, Ha salido",180.0,Airbus A320,R
157,275.0,17/11/2025 14-06-56,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"Retrasado, Ha salido",230.0,Airbus A321,
158,276.0,17/11/2025 14-06-56,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,Ha salido,180.0,Airbus A320,S
159,277.0,17/11/2025 14-06-56,Ryanair,FR2402,Sevilla (SVQ),21:30,"Retrasado, Ha salido",189.0,Boeing 737-800,U
160,278.0,17/11/2025 14-06-56,BUZZ,RR4084,Warsaw (WMI),21:30,"Retrasado, Ha salido",189.0,Boeing 737-800,R
161,279.0,17/11/2025 14-06-56,Wizz Air Malta,W46020,Rome (FCO),21:35,"Retrasado, Ha salido",239.0,Airbus A321neo,S
162,280.0,17/11/2025 14-06-56,Ryanair,FR3168,Newcastle (NCL),21:45,Ha salido,189.0,Boeing 737-800,W
163,281.0,17/11/2025 14-06-56,Ryanair,FR4587,Porto (OPO),21:45,Ha salido,197.0,Boeing 737 MAX 8,S
164,282.0,17/11/2025 14-06-56,Ryanair,FR1527,Valletta (MLA),21:50,"Retrasado, Ha salido",197.0,Boeing 737 MAX 8,S
165,283.0,17/11/2025 14-06-56,Ryanair,FR2250,Marrakech (RAK),21:50,Ha salido,197.0,Boeing 737 MAX 8,S
166,284.0,17/11/2025 14-06-56,Easyjet,U22706,Bristol (BRS),21:55,Ha salido,180.0,Airbus A320,M
167,285.0,17/11/2025 14-06-56,Wizz Air,W64116,Belgrade (BEG),21:55,Ha salido,239.0,Airbus A321neo,Y
168,286.0,17/11/2025 14-06-56,Ryanair,FR8574,Rome (FCO),22:20,Ha salido,189.0,Boeing 737-800,U
169,287.0,17/11/2025 14-06-56,Wizz Air Malta,W45154,Tirana (TIA),22:45,Ha salido,230.0,Airbus A321,W
170,288.0,18/11/2025 14-12-47,easyJet Europe,EC7105,Geneva (GVA),06:00,Ha salido,156.0,Airbus A319,R
171,289.0,18/11/2025 14-12-47,Ryanair,FR3189,Fes (FEZ),06:15,Ha salido,189.0,Boeing 737-800,W
172,290.0,18/11/2025 14-12-47,Ryanair,FR2507,Cologne-Bonn (CGN),06:20,Ha salido,197.0,Boeing 737 MAX 8,U
173,291.0,18/11/2025 14-12-47,Ryanair,FR4545,Porto (OPO),06:35,Ha salido,197.0,Boeing 737 MAX 8,U
174,292.0,18/11/2025 14-12-47,easyJet Europe,EC8062,London (LGW),07:30,Ha salido,156.0,Airbus A319,R
175,293.0,18/11/2025 14-12-47,Ryanair,FR3166,Palermo (PMO),07:35,Ha salido,189.0,Boeing 737-800,S
176,294.0,18/11/2025 14-12-47,Ryanair,FR5718,Bratislava (BTS),07:35,Ha salido,189.0,Boeing 737-800,U
177,295.0,18/11/2025 14-12-47,Ryanair,FR3193,Riga (RIX),07:55,Ha salido,189.0,Boeing 737-800,U
178,296.0,18/11/2025 14-12-47,easyJet Europe,EC3737,Milan (MXP),08:00,Ha salido,180.0,Airbus A320,R
179,297.0,18/11/2025 14-12-47,Ryanair,FR133,Berlin (BER),08:50,Ha salido,189.0,Boeing 737-800,S
180,298.0,18/11/2025 14-12-47,Wizz Air Malta,W43938,Chisinau (KIV),09:00,Ha salido,180.0,Airbus A320,W
181,299.0,18/11/2025 14-12-47,Wizz Air,W62048,Krakow (KRK),09:05,Ha salido,239.0,Airbus A321neo,S
182,300.0,18/11/2025 14-12-47,Ryanair,FR3035,Krakow (KRK),09:10,Ha salido,189.0,Boeing 737-800,R
183,301.0,18/11/2025 14-12-47,Ryanair,FR3807,Charleroi (CRL),09:10,Ha salido,189.0,Boeing 737-800,U
184,302.0,18/11/2025 14-12-47,Wizz Air,W61914,Vilnius (VNO),09:20,Ha salido,239.0,Airbus A321neo,U
185,303.0,18/11/2025 14-12-47,Wizz Air Malta,W43176,Bucharest (OTP),09:25,Ha salido,239.0,Airbus A321neo,U
186,304.0,18/11/2025 14-12-47,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido",239.0,Airbus A321neo,S
187,305.0,18/11/2025 14-12-47,Transavia,TO4751,Paris (ORY),09:30,Ha salido,239.0,Airbus A321neo,U
188,306.0,18/11/2025 14-12-47,Wizz Air Malta,W42938,Vienna (VIE),09:35,Ha salido,239.0,Airbus A321neo,U
189,307.0,18/11/2025 14-12-47,Air Arabia Maroc,3O378,Tanger (TNG),09:45,Programado,180.0,Airbus A320,Y
190,308.0,18/11/2025 14-12-47,Eurowings,EW9441,Dusseldorf (DUS),09:45,Ha salido,156.0,Airbus A319,S
191,309.0,18/11/2025 14-12-47,Air Serbia,JU581,Belgrade (BEG),09:55,Ha salido,156.0,Airbus A319,Y
192,310.0,18/11/2025 14-12-47,Lauda Europe,LW12,Vienna (VIE),10:15,Ha salido,180.0,Airbus A320,U
193,311.0,18/11/2025 14-12-47,Wizz Air,W61476,Warsaw (WAW),10:15,Ha salido,239.0,Airbus A321neo,S
194,312.0,18/11/2025 14-12-47,Ryanair,FR1279,Copenhagen (CPH),10:25,Ha salido,197.0,Boeing 737 MAX 8,S
195,313.0,18/11/2025 14-12-47,Ryanair,FR5270,Manchester (MAN),10:30,Ha salido,197.0,Boeing 737 MAX 8,W
196,314.0,18/11/2025 14-12-47,Azerbaijan Airlines,J246,Baku (GYD),10:45,Ha salido,186.0,Airbus A320neo,Y
197,315.0,18/11/2025 14-12-47,Aer Lingus,EI563,Dublin (DUB),11:30,Ha salido,180.0,Airbus A320,W
198,316.0,18/11/2025 14-12-47,Ryanair,FR58,Napoli (NAP),11:40,Ha salido,189.0,Boeing 737-800,S
199,317.0,18/11/2025 14-12-47,Icelandair,FI597,Keflavik (KEF),11:50,Ha salido,197.0,Boeing 737 MAX 8,U
200,318.0,18/11/2025 14-12-47,Ryanair,FR3108,Luxembourg (LUX),12:15,Ha salido,189.0,Boeing 737-800,U
201,319.0,18/11/2025 14-12-47,easyJet Europe,EC7151,Milan (MXP),12:20,Ha salido,156.0,Airbus A319,R
202,320.0,18/11/2025 14-12-47,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:30,Ha salido,197.0,Boeing 737 MAX 8,U
203,321.0,18/11/2025 14-12-47,Ryanair,FR8384,Budapest (BUD),12:35,Ha salido,197.0,Boeing 737 MAX 8,U
204,322.0,18/11/2025 14-12-47,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido",239.0,Airbus A321neo,W
205,323.0,18/11/2025 14-12-47,Ryanair,FR6267,Edinburgh (EDI),12:55,Ha salido,197.0,Boeing 737 MAX 8,Y
206,324.0,18/11/2025 14-12-47,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25,"Retrasado, Ha salido",197.0,Boeing 737 MAX 8,U
207,325.0,18/11/2025 14-12-47,FlyOne,5F5512,Chisinau (KIV),13:30,Ha salido,230.0,Airbus A321,W
208,326.0,18/11/2025 14-12-47,Luxair,LG3592,Luxembourg (LUX),13:40,Ha salido,189.0,Boeing 737-800,U
209,327.0,18/11/2025 14-12-47,Ryanair,FR2239,Marrakech (RAK),14:00,Ha salido,189.0,Boeing 737-800,W
210,328.0,18/11/2025 14-12-47,Ryanair,FR3076,Stockholm (ARN),14:05,"Retrasado, Ha salido",189.0,Boeing 737-800,S
211,329.0,18/11/2025 14-12-47,Kuwait Airways,KU136,Kuwait City (KWI),14:25,"Retrasado, Ha salido",235.0,Airbus A330-800,W
212,330.0,18/11/2025 14-12-47,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"Retrasado, Ha salido",189.0,Boeing 737-800,Y
213,331.0,18/11/2025 14-12-47,Ryanair,FR3792,Birmingham (BHX),16:20,Ha salido,197.0,Boeing 737 MAX 8,Y
214,332.0,18/11/2025 14-12-47,Ryanair,FR846,Milan (BGY),16:55,Ha salido,189.0,Boeing 737-800,U
215,333.0,18/11/2025 14-12-47,Ryanair,FR1165,Sevilla (SVQ),17:05,Ha salido,197.0,Boeing 737 MAX 8,S
216,334.0,18/11/2025 14-12-47,Ryanair,FR575,Bologna (BLQ),17:25,Ha salido,197.0,Boeing 737 MAX 8,U
217,335.0,18/11/2025 14-12-47,Transavia,HV5134,Amsterdam (AMS),17:45,Ha salido,189.0,Boeing 737-800,U
218,336.0,18/11/2025 14-12-47,Ryanair,FR3180,Rome (FCO),18:00,Ha salido,189.0,Boeing 737-800,U
219,337.0,18/11/2025 14-12-47,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:10,Ha salido,156.0,Airbus A319,R
220,338.0,18/11/2025 14-12-47,BUZZ,RR6300,Sofia (SOF),18:15,Ha salido,197.0,Boeing 737 MAX 8,U
221,339.0,18/11/2025 14-12-47,Ryanair,FR777,Venice (VCE),18:40,Ha salido,189.0,Boeing 737-800,U
222,340.0,18/11/2025 14-12-47,Ryanair,FR2834,Charleroi (CRL),18:45,Ha salido,197.0,Boeing 737 MAX 8,U
223,341.0,18/11/2025 14-12-47,Wizz Air,W61176,Katowice (KTW),18:55,Ha salido,239.0,Airbus A321neo,S
224,342.0,18/11/2025 14-12-47,Wizz Air,W61478,Warsaw (WAW),19:00,Ha salido,239.0,Airbus A321neo,S
225,343.0,18/11/2025 14-12-47,Ryanair,FR9015,London (STN),19:25,Ha salido,189.0,Boeing 737-800,Y
226,344.0,18/11/2025 14-12-47,Eurowings,EW9443,Dusseldorf (DUS),19:35,Ha salido,180.0,Airbus A320,S
227,345.0,18/11/2025 14-12-47,Wizz Air,W64406,Sofia (SOF),19:35,Ha salido,230.0,Airbus A321,S
228,346.0,18/11/2025 14-12-47,Easyjet,U28058,London (LGW),19:45,Ha salido,156.0,Airbus A319,M
229,347.0,18/11/2025 14-12-47,Transavia,HV6790,Eindhoven (EIN),19:55,Ha salido,189.0,Boeing 737-800,U
230,348.0,18/11/2025 14-12-47,Air Arabia Maroc,3O642,Tanger (TNG),20:00,Ha salido,180.0,Airbus A320,Y
231,349.0,18/11/2025 14-12-47,easyJet Europe,EC1956,Milan (LIN),20:15,Ha salido,180.0,Airbus A320,R
232,350.0,18/11/2025 14-12-47,BUZZ,RR4084,Warsaw (WMI),20:15,"Retrasado, Ha salido",189.0,Boeing 737-800,U
233,351.0,18/11/2025 14-12-47,Transavia,TO4759,Paris (ORY),20:45,Ha salido,186.0,Airbus A320neo,S
234,352.0,18/11/2025 14-12-47,easyJet Europe,EC1380,Geneva (GVA),21:15,Ha salido,180.0,Airbus A320,R
235,353.0,18/11/2025 14-12-47,Ryanair,FR6394,Dublin (DUB),21:15,Programado,197.0,Boeing 737 MAX 8,W
236,354.0,18/11/2025 14-12-47,Wizz Air Malta,W46020,Rome (FCO),21:35,Ha salido,239.0,Airbus A321neo,S
237,355.0,18/11/2025 14-12-47,Ryanair,FR4585,Porto (OPO),22:00,Ha salido,197.0,Boeing 737 MAX 8,U
238,356.0,19/11/2025 14-33-06,Ryanair,FR2918,Brussels (BRU),06:05,Ha salido,189.0,Boeing 737-800,U
239,357.0,19/11/2025 14-33-06,Ryanair,FR3185,Rabat (RBA),06:05,Ha salido,189.0,Boeing 737-800,Y
240,358.0,19/11/2025 14-33-06,Ryanair,FR9406,Fes (FEZ),06:05,Ha salido,189.0,Boeing 737-800,
