,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time
201,2025-11-18,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:30:00,En hora,189,Boeing 737 MAX 8,U,EU,Martes,Tarde
202,2025-11-18,Grupo Ryanair,FR8384,Budapest (BUD),12:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Tarde
203,2025-11-18,Pegasus Airlines,PC1092,Istanbul (SAW),12:45:00,Retrasado,239,Airbus A321neo,W,INT,Martes,Tarde
204,2025-11-18,Grupo Ryanair,FR6267,Edinburgh (EDI),12:55:00,En hora,197,Boeing 737 MAX 8,Y,INT,Martes,Tarde
205,2025-11-18,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Martes,Tarde
206,2025-11-18,FlyOne,5F5512,Chisinau (KIV),13:30:00,En hora,194,Airbus A321,W,INT,Martes,Tarde
207,2025-11-18,Luxair,LG3592,Luxembourg (LUX),13:40:00,En hora,186,Boeing 737-800,U,EU,Martes,Tarde
208,2025-11-18,Grupo Ryanair,FR2239,Marrakech (RAK),14:00:00,En hora,189,Boeing 737-800,W,INT,Martes,Tarde
209,2025-11-18,Grupo Ryanair,FR3076,Stockholm (ARN),14:05:00,Retrasado,189,Boeing 737-800,S,EU,Martes,Tarde
210,2025-11-18,Kuwait Airways,KU136,Kuwait City (KWI),14:25:00,Retrasado,235,Airbus A330-800,W,INT,Martes,Tarde
211,2025-11-18,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45:00,Retrasado,189,Boeing 737-800,Y,INT,Martes,Tarde
212,2025-11-18,Grupo Ryanair,FR3792,Birmingham (BHX),16:20:00,En hora,197,Boeing 737 MAX 8,Y,INT,Martes,Tarde
213,2025-11-18,Grupo Ryanair,FR846,Milan (BGY),16:55:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde
214,2025-11-18,Grupo Ryanair,FR1165,Sevilla (SVQ),17:05:00,En hora,197,Boeing 737 MAX 8,S,NAC,Martes,Tarde
215,2025-11-18,Grupo Ryanair,FR575,Bologna (BLQ),17:25:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Tarde
216,2025-11-18,Transavia,HV5134,Amsterdam (AMS),17:45:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde
217,2025-11-18,Grupo Ryanair,FR3180,Rome (FCO),18:00:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde
218,2025-11-18,Grupo easy,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:10:00,En hora,156,Airbus A319,R,EU,Martes,Tarde
219,2025-11-18,Grupo Ryanair,RR6300,Sofia (SOF),18:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Tarde
220,2025-11-18,Grupo Ryanair,FR777,Venice (VCE),18:40:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde
221,2025-11-18,Grupo Ryanair,FR2834,Charleroi (CRL),18:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Tarde
222,2025-11-18,Grupo wizz,W61176,Katowice (KTW),18:55:00,En hora,239,Airbus A321neo,S,EU,Martes,Tarde
223,2025-11-18,Grupo wizz,W61478,Warsaw (WAW),19:00:00,En hora,239,Airbus A321neo,S,EU,Martes,Tarde
224,2025-11-18,Grupo Ryanair,FR9015,London (STN),19:25:00,En hora,189,Boeing 737-800,Y,INT,Martes,Tarde
225,2025-11-18,Eurowings,EW9443,Dusseldorf (DUS),19:35:00,En hora,180,Airbus A320,S,EU,Martes,Tarde
226,2025-11-18,Grupo wizz,W64406,Sofia (SOF),19:35:00,En hora,230,Airbus A321,S,EU,Martes,Tarde
227,2025-11-18,Grupo easy,U28058,London (LGW),19:45:00,En hora,156,Airbus A319,M,INT,Martes,Tarde
228,2025-11-18,Transavia,HV6790,Eindhoven (EIN),19:55:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde
229,2025-11-18,Air Arabia Maroc,3O642,Tanger (TNG),20:00:00,En hora,174,Airbus A320,Y,INT,Martes,Noche
230,2025-11-18,Grupo easy,EC1956,Milan (LIN),20:15:00,En hora,180,Airbus A320,R,EU,Martes,Noche
231,2025-11-18,Grupo Ryanair,RR4084,Warsaw (WMI),20:15:00,Retrasado,189,Boeing 737-800,U,EU,Martes,Noche
232,2025-11-18,Transavia,TO4759,Paris (ORY),20:45:00,En hora,186,Airbus A320neo,S,EU,Martes,Noche
233,2025-11-18,Grupo easy,EC1380,Geneva (GVA),21:15:00,En hora,180,Airbus A320,R,EU,Martes,Noche
234,2025-11-18,Grupo Ryanair,FR6394,Dublin (DUB),21:15:00,En hora,197,Boeing 737 MAX 8,W,INT,Martes,Noche
235,2025-11-18,Grupo wizz,W46020,Rome (FCO),21:35:00,En hora,239,Airbus A321neo,S,EU,Martes,Noche
236,2025-11-18,Grupo Ryanair,FR4585,Porto (OPO),22:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Noche
237,2025-11-19,Grupo Ryanair,FR2918,Brussels (BRU),06:05:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Mañana
238,2025-11-19,Grupo Ryanair,FR3185,Rabat (RBA),06:05:00,En hora,189,Boeing 737-800,Y,INT,Miércoles,Mañana
239,2025-11-19,Grupo Ryanair,FR9406,Fes (FEZ),06:05:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Mañana
240,2025-11-19,Grupo Ryanair,FR483,Malaga (AGP),06:15:00,En hora,189,Boeing 737-800,U,NAC,Miércoles,Mañana
241,2025-11-19,Grupo easy,EC7193,Leeds Bradford (LBA),06:30:00,En hora,156,Airbus A319,R,EU,Miércoles,Mañana
242,2025-11-19,Grupo Ryanair,FR2239,Marrakech (RAK),06:35:00,En hora,189,Boeing 737-800,Y,INT,Miércoles,Mañana
243,2025-11-19,Grupo Ryanair,FR3028,Ibiza (IBZ),06:45:00,En hora,189,Boeing 737-800,U,NAC,Miércoles,Mañana
244,2025-11-19,Grupo Ryanair,FR3108,Luxembourg (LUX),06:50:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana
245,2025-11-19,Grupo easy,EC8062,London (LGW),07:20:00,En hora,156,Airbus A319,R,EU,Miércoles,Mañana
246,2025-11-19,Grupo easy,EC3737,Milan (MXP),08:25:00,En hora,180,Airbus A320,R,EU,Miércoles,Mañana
247,2025-11-19,Grupo easy,EC7161,Napoli (NAP),09:20:00,En hora,156,Airbus A319,R,EU,Miércoles,Mañana
248,2025-11-19,Grupo wizz,W43176,Bucharest (OTP),09:25:00,En hora,230,Airbus A321,U,EU,Miércoles,Mañana
249,2025-11-19,Grupo wizz,W62376,Budapest (BUD),09:25:00,En hora,239,Airbus A321neo,U,EU,Miércoles,Mañana
250,2025-11-19,Grupo Ryanair,RR8384,Budapest (BUD),09:30:00,Retrasado,189,Boeing 737-800,R,EU,Miércoles,Mañana
251,2025-11-19,Air Arabia Maroc,3O376,Al Aaroui (NDR),09:35:00,En hora,174,Airbus A320,Y,INT,Miércoles,Mañana
252,2025-11-19,Grupo wizz,W42940,Vienna (VIE),09:35:00,Retrasado,239,Airbus A321neo,S,EU,Miércoles,Mañana
253,2025-11-19,Eurowings,EW9441,Dusseldorf (DUS),09:45:00,En hora,150,Airbus A319,S,EU,Miércoles,Mañana
254,2025-11-19,Grupo Ryanair,FR2834,Charleroi (CRL),09:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana
255,2025-11-19,Grupo Ryanair,FR4545,Porto (OPO),09:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana
256,2025-11-19,Grupo Ryanair,RR3049,Krakow (KRK),09:55:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana
257,2025-11-19,Air Arabia Maroc,3O642,Tanger (TNG),10:05:00,En hora,174,Airbus A320,W,INT,Miércoles,Mañana
258,2025-11-19,Transavia,HV5132,Amsterdam (AMS),10:05:00,En hora,232,Airbus A321neo,U,EU,Miércoles,Mañana
259,2025-11-19,Grupo Ryanair,FR3078,Lisbon (LIS),10:15:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Mañana
260,2025-11-19,Grupo wizz,W61476,Warsaw (WAW),10:15:00,En hora,230,Airbus A321,S,EU,Miércoles,Mañana
261,2025-11-19,Grupo Ryanair,FR3039,Prague (PRG),10:20:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Mañana
262,2025-11-19,Air Baltic,BT878,Tallinn (TLL),10:35:00,Retrasado,148,Airbus A220-300,U,EU,Miércoles,Mañana
263,2025-11-19,Grupo Ryanair,FR6267,Edinburgh (EDI),10:45:00,Retrasado,197,Boeing 737 MAX 8,W,INT,Miércoles,Mañana
264,2025-11-19,SkyUp MT,U5406,Chisinau (KIV),10:50:00,Retrasado,149,Boeing 737-700,Y,INT,Miércoles,Mañana
265,2025-11-19,Grupo easy,U22704,Bristol (BRS),10:55:00,En hora,186,Airbus A320neo,M,INT,Miércoles,Mañana
266,2025-11-19,Grupo Ryanair,FR2507,Cologne-Bonn (CGN),11:00:00,En hora,197,Boeing 737 MAX 8,R,EU,Miércoles,Mañana
267,2025-11-19,Aer Lingus,EI563,Dublin (DUB),11:30:00,En hora,174,Airbus A320,Y,INT,Miércoles,Mañana
268,2025-11-19,Grupo Ryanair,FR575,Bologna (BLQ),11:40:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Mañana
269,2025-11-19,Grupo Ryanair,FR9925,Frankfurt-Hahn (HHN),12:35:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde
270,2025-11-19,Pegasus Airlines,PC1092,Istanbul (SAW),12:45:00,Retrasado,239,Airbus A321neo,Y,INT,Miércoles,Tarde
271,2025-11-19,Grupo Ryanair,FR6597,Manchester (MAN),13:00:00,En hora,197,Boeing 737 MAX 8,Y,INT,Miércoles,Tarde
272,2025-11-19,Grupo Ryanair,FR3792,Birmingham (BHX),13:10:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Tarde
273,2025-11-19,HiSky,H4264,Bucharest (OTP),13:20:00,En hora,186,Airbus A320,R,EU,Miércoles,Tarde
274,2025-11-19,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25:00,Retrasado,189,Boeing 737-800,U,EU,Miércoles,Tarde
275,2025-11-19,Eurowings,EW521,Cologne-Bonn (CGN),13:25:00,Retrasado,226,Airbus A321,U,EU,Miércoles,Tarde
276,2025-11-19,Luxair,LG3592,Luxembourg (LUX),13:40:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Miércoles,Tarde
277,2025-11-19,Turkish Airlines,TK608,Ankara (ESB),13:40:00,Retrasado,165,Boeing 737-800,W,INT,Miércoles,Tarde
278,2025-11-19,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45:00,En hora,180,Airbus A320,Y,INT,Miércoles,Tarde
279,2025-11-19,Norwegian Air Sweden AOC,D83659,Copenhagen (CPH),14:45:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Tarde
280,2025-11-19,Eurowings,EW2521,Stuttgart (STR),15:10:00,Retrasado,150,Airbus A319,S,EU,Miércoles,Tarde
281,2025-11-19,Grupo Ryanair,FR777,Venice (VCE),15:10:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde
282,2025-11-19,Grupo Ryanair,FR12,Vienna (VIE),15:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde
283,2025-11-19,Pegasus Airlines,PC1094,Istanbul (SAW),15:45:00,Retrasado,220,Airbus A321,W,INT,Miércoles,Tarde
284,2025-11-19,Volotea,V71415,Verona (VRN),15:45:00,En hora,180,Airbus A320,R,EU,Miércoles,Tarde
285,2025-11-19,Grupo Ryanair,FR3035,Krakow (KRK),16:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde
286,2025-11-19,Transavia,TO4755,Paris (ORY),16:45:00,En hora,186,Airbus A320neo,U,EU,Miércoles,Tarde
287,2025-11-19,Grupo Ryanair,FR3928,Trieste (TRS),16:50:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde
288,2025-11-19,Grupo Ryanair,FR5718,Bratislava (BTS),16:50:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde
289,2025-11-19,Grupo wizz,W67920,Kopitnari (KUT),17:15:00,En hora,239,Airbus A321neo,Y,INT,Miércoles,Tarde
290,2025-11-19,Grupo Ryanair,FR4585,Porto (OPO),17:30:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde
291,2025-11-19,Iberojet,E9803,Palmerola (XPL),17:40:00,En hora,432,Airbus A350-900,S,NAC,Miércoles,Tarde
292,2025-11-19,Grupo Ryanair,FR3180,Rome (FCO),18:00:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Tarde
293,2025-11-19,Grupo wizz,W43686,Iasi (IAS),18:30:00,En hora,180,Airbus A320,S,EU,Miércoles,Tarde
294,2025-11-19,Grupo easy,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:35:00,En hora,156,Airbus A319,R,EU,Miércoles,Tarde
295,2025-11-19,Grupo easy,EC7155,Milan (MXP),19:00:00,En hora,156,Airbus A319,R,EU,Miércoles,Tarde
296,2025-11-19,Grupo Ryanair,FR8231,London (STN),19:00:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Tarde
297,2025-11-19,Grupo wizz,W61478,Warsaw (WAW),19:00:00,Retrasado,239,Airbus A321neo,S,EU,Miércoles,Tarde
298,2025-11-19,Grupo Ryanair,FR1165,Sevilla (SVQ),19:10:00,En hora,197,Boeing 737 MAX 8,S,NAC,Miércoles,Tarde
299,2025-11-19,Grupo Ryanair,FR9334,Marrakech (RAK),19:10:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Tarde
300,2025-11-19,Grupo Ryanair,FR1342,Palma de Mallorca (PMI),19:15:00,En hora,189,Boeing 737-800,U,NAC,Miércoles,Tarde
301,2025-11-19,Eurowings,EW9443,Dusseldorf (DUS),19:35:00,Retrasado,180,Airbus A320,S,EU,Miércoles,Tarde
302,2025-11-19,Grupo Ryanair,FR133,Berlin (BER),19:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde
303,2025-11-19,Transavia,HV6064,Rotterdam (RTM),19:40:00,Retrasado,189,Boeing 737-800,U,EU,Miércoles,Tarde
304,2025-11-19,Grupo easy,U28058,London (LGW),19:45:00,En hora,180,Airbus A320,M,INT,Miércoles,Tarde
305,2025-11-19,Grupo wizz,W61706,Gdansk (GDN),19:50:00,Retrasado,239,Airbus A321neo,U,EU,Miércoles,Tarde
306,2025-11-19,Grupo Ryanair,FR3143,Milan (BGY),19:55:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde
307,2025-11-19,Grupo Ryanair,FR58,Napoli (NAP),20:10:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Noche
308,2025-11-19,Grupo Ryanair,RR5246,Vilnius (VNO),20:10:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Miércoles,Noche
309,2025-11-19,Grupo easy,EC1956,Milan (LIN),20:15:00,En hora,180,Airbus A320,R,EU,Miércoles,Noche
310,2025-11-19,Air Arabia Maroc,3O378,Tanger (TNG),20:20:00,En hora,174,Airbus A320,Y,INT,Miércoles,Noche
311,2025-11-19,T'Way Air,TW408,Seoul/Incheon (ICN),20:30:00,Retrasado,294,BOEING 777-300ER,Y,INT,Miércoles,Noche
312,2025-11-19,Air Serbia,JU585,Belgrade (BEG),20:35:00,En hora,144,Airbus A319,Y,INT,Miércoles,Noche
313,2025-11-19,Grupo wizz,W62378,Budapest (BUD),20:45:00,Retrasado,239,Airbus A321neo,S,EU,Miércoles,Noche
314,2025-11-19,Transavia,TO4759,Paris (ORY),20:50:00,Retrasado,186,Airbus A320neo,S,EU,Miércoles,Noche
315,2025-11-19,Grupo easy,U22326,London (LTN),20:55:00,En hora,156,Airbus A319,M,INT,Miércoles,Noche
316,2025-11-19,Grupo easy,EC1380,Geneva (GVA),21:15:00,Retrasado,180,Airbus A320,R,EU,Miércoles,Noche
317,2025-11-19,Grupo wizz,W43406,Cluj-Napoca (CLJ),21:25:00,Retrasado,180,Airbus A320,U,EU,Miércoles,Noche
318,2025-11-19,Grupo wizz,W46020,Rome (FCO),21:35:00,En hora,239,Airbus A321neo,R,EU,Miércoles,Noche
319,2025-11-19,Grupo Ryanair,FR6394,Dublin (DUB),22:05:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Noche
320,2025-11-20,Grupo Ryanair,FR8215,London (STN),06:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Mañana
321,2025-11-20,Grupo Ryanair,FR2918,Brussels (BRU),06:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana
322,2025-11-20,Grupo easy,EC7105,Geneva (GVA),06:10:00,En hora,156,Airbus A319,R,EU,Jueves,Mañana
323,2025-11-20,Grupo Ryanair,FR3976,Dublin (DUB),06:15:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Mañana
324,2025-11-20,Grupo easy,EC7191,Glasgow (GLA),06:40:00,En hora,156,Airbus A319,R,EU,Jueves,Mañana
325,2025-11-20,Grupo Ryanair,FR3049,Krakow (KRK),06:40:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Mañana
326,2025-11-20,Grupo Ryanair,FR3028,Ibiza (IBZ),06:45:00,En hora,189,Boeing 737-800,S,NAC,Jueves,Mañana
327,2025-11-20,Grupo Ryanair,LW2495,Palma de Mallorca (PMI),07:20:00,En hora,180,Airbus A320,R,NAC,Jueves,Mañana
328,2025-11-20,Grupo Ryanair,FR133,Berlin (BER),07:25:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana
329,2025-11-20,Grupo easy,EC7101,"Basel, Switzerland/Mulhouse (BSL)",07:30:00,En hora,156,Airbus A319,R,EU,Jueves,Mañana
330,2025-11-20,Grupo easy,EC7151,Milan (MXP),07:30:00,Retrasado,156,Airbus A319,R,EU,Jueves,Mañana
331,2025-11-20,Grupo Ryanair,FR2507,Cologne-Bonn (CGN),07:45:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Mañana
332,2025-11-20,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),07:55:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana
333,2025-11-20,Grupo Ryanair,FR575,Bologna (BLQ),08:05:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana
334,2025-11-20,Grupo Ryanair,FR774,Torino (TRN),08:05:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Mañana
335,2025-11-20,Grupo Ryanair,FR3928,Trieste (TRS),08:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana
336,2025-11-20,Grupo Ryanair,FR6973,Rome (FCO),08:40:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana
337,2025-11-20,Grupo wizz,W43938,Chisinau (KIV),09:00:00,Retrasado,180,Airbus A320,Y,INT,Jueves,Mañana
338,2025-11-20,Grupo Ryanair,FR5710,Napoli (NAP),09:05:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana
339,2025-11-20,Grupo wizz,W62048,Krakow (KRK),09:05:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana
340,2025-11-20,Grupo Ryanair,LW12,Vienna (VIE),09:10:00,Retrasado,180,Airbus A320,U,EU,Jueves,Mañana
341,2025-11-20,Grupo wizz,W61914,Vilnius (VNO),09:20:00,Retrasado,239,Airbus A321neo,S,EU,Jueves,Mañana
342,2025-11-20,Grupo wizz,W43176,Bucharest (OTP),09:25:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana
343,2025-11-20,Grupo wizz,W62376,Budapest (BUD),09:25:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana
344,2025-11-20,Grupo Ryanair,FR3320,Milan (BGY),09:30:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana
345,2025-11-20,Grupo wizz,W42938,Vienna (VIE),09:35:00,Retrasado,239,Airbus A321neo,S,EU,Jueves,Mañana
346,2025-11-20,Air Serbia,JU581,Belgrade (BEG),09:55:00,Retrasado,144,Airbus A319,W,INT,Jueves,Mañana
347,2025-11-20,Grupo easy,EC7656,Lisbon (LIS),10:00:00,En hora,230,Airbus A321,R,EU,Jueves,Mañana
348,2025-11-20,Grupo Ryanair,FR1279,Copenhagen (CPH),10:00:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Mañana
349,2025-11-20,Transavia,HV5132,Amsterdam (AMS),10:05:00,Retrasado,232,Airbus A321neo,S,EU,Jueves,Mañana
350,2025-11-20,Grupo wizz,W61476,Warsaw (WAW),10:15:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana
351,2025-11-20,Grupo Ryanair,FR1165,Sevilla (SVQ),10:20:00,Retrasado,189,Boeing 737-800,U,NAC,Jueves,Mañana
352,2025-11-20,Grupo Ryanair,FR3121,Beauvais (BVA),10:25:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana
353,2025-11-20,Grupo Ryanair,RR8384,Budapest (BUD),10:25:00,Retrasado,189,Boeing 737-800,S,EU,Jueves,Mañana
354,2025-11-20,Grupo easy,U28056,London (LGW),10:35:00,En hora,186,Airbus A320neo,M,INT,Jueves,Mañana
355,2025-11-20,Grupo easy,U25716,Southend (SEN),10:40:00,En hora,186,Airbus A320neo,M,INT,Jueves,Mañana
356,2025-11-20,Azerbaijan Airlines,J246,Baku (GYD),10:45:00,Retrasado,186,Airbus A320neo,W,INT,Jueves,Mañana
357,2025-11-20,Grupo Ryanair,FR3792,Birmingham (BHX),11:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Mañana
358,2025-11-20,Grupo Ryanair,FR4545,Porto (OPO),11:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Mañana
359,2025-11-20,Grupo easy,U22704,Bristol (BRS),11:05:00,En hora,180,Airbus A320,M,INT,Jueves,Mañana
360,2025-11-20,Grupo Ryanair,FR3076,Stockholm (ARN),11:10:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Mañana
361,2025-11-20,Grupo Ryanair,FR483,Malaga (AGP),11:10:00,En hora,189,Boeing 737-800,S,NAC,Jueves,Mañana
362,2025-11-20,Grupo Ryanair,FR6597,Manchester (MAN),11:20:00,Retrasado,189,Boeing 737-800,Y,INT,Jueves,Mañana
363,2025-11-20,Aer Lingus,EI563,Dublin (DUB),11:30:00,En hora,174,Airbus A320,Y,INT,Jueves,Mañana
364,2025-11-20,Jet2,LS1338,Birmingham (BHX),11:30:00,Retrasado,189,Boeing 737-800,W,INT,Jueves,Mañana
365,2025-11-20,Grupo easy,EC7131,Nice/Cote D'Azur (NCE),12:00:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde
366,2025-11-20,Grupo easy,EC8064,London (LGW),12:10:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde
367,2025-11-20,Grupo Ryanair,FR2239,Marrakech (RAK),12:30:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
368,2025-11-20,Grupo Ryanair,FR3160,Bristol (BRS),12:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
369,2025-11-20,Pegasus Airlines,PC1092,Istanbul (SAW),12:45:00,Retrasado,239,Airbus A321neo,W,INT,Jueves,Tarde
370,2025-11-20,Grupo wizz,W67022,Bratislava (BTS),12:55:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde
371,2025-11-20,Grupo Ryanair,FR1681,Frankfurt-Hahn (HHN),13:00:00,En hora,189,Boeing 737-800,R,EU,Jueves,Tarde
372,2025-11-20,Volotea,V71445,Olbia (OLB),13:05:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde
373,2025-11-20,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25:00,En hora,189,Boeing 737 MAX 8,U,EU,Jueves,Tarde
374,2025-11-20,Eurowings,EW521,Cologne-Bonn (CGN),13:25:00,Retrasado,150,Airbus A319,S,EU,Jueves,Tarde
375,2025-11-20,Grupo Ryanair,FR3039,Prague (PRG),13:30:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Tarde
376,2025-11-20,Luxair,LG3592,Luxembourg (LUX),13:35:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Jueves,Tarde
377,2025-11-20,Grupo Ryanair,FR269,Milan (MXP),13:40:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde
378,2025-11-20,Grupo Ryanair,FR6267,Edinburgh (EDI),13:45:00,Retrasado,197,Boeing 737 MAX 8,Y,INT,Jueves,Tarde
379,2025-11-20,Grupo Ryanair,FR846,Milan (BGY),13:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde
380,2025-11-20,Transavia,TO4755,Paris (ORY),13:45:00,Retrasado,186,Airbus A320neo,U,EU,Jueves,Tarde
381,2025-11-20,Jet2,LS804,Manchester (MAN),13:50:00,Retrasado,189,Boeing 737-800,Y,INT,Jueves,Tarde
382,2025-11-20,Grupo Ryanair,FR2233,Al Aaroui (NDR),14:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
383,2025-11-20,Air Baltic,BT684,Riga (RIX),14:05:00,En hora,148,Airbus A220-300,U,EU,Jueves,Tarde
384,2025-11-20,Grupo easy,EC7153,Milan (MXP),14:10:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde
385,2025-11-20,SunExpress,XQ895,Izmir (ADB),14:15:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
386,2025-11-20,Kuwait Airways,KU136,Kuwait City (KWI),14:25:00,En hora,278,Airbus A330-900,W,INT,Jueves,Tarde
387,2025-11-20,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40:00,Retrasado,189,Boeing 737-800,R,EU,Jueves,Tarde
388,2025-11-20,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
389,2025-11-20,Eurowings,EW7521,Hamburg (HAM),14:45:00,Retrasado,180,Airbus A320,U,EU,Jueves,Tarde
390,2025-11-20,SmartWings,QS1059,Prague (PRG),14:55:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde
391,2025-11-20,Grupo Ryanair,FR3189,Fes (FEZ),15:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
392,2025-11-20,Grupo Ryanair,FR149,Berlin (BER),15:40:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde
393,2025-11-20,Grupo wizz,W46728,Venice (VCE),15:40:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde
394,2025-11-20,Grupo Ryanair,FR2922,Brussels (BRU),16:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
395,2025-11-20,Volotea,V73573,Asturias (OVD),16:05:00,En hora,156,Airbus A319,S,NAC,Jueves,Tarde
396,2025-11-20,Volotea,V73700,Vitoria (VIT),16:15:00,En hora,180,Airbus A320,S,NAC,Jueves,Tarde
397,2025-11-20,Grupo Ryanair,FR9045,London (STN),16:30:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Tarde
398,2025-11-20,Grupo Ryanair,FR9913,Tallinn (TLL),16:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde
399,2025-11-20,Grupo Ryanair,FR4585,Porto (OPO),16:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde
400,2025-11-20,Grupo easy,EC1378,Geneva (GVA),16:50:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde
401,2025-11-20,Grupo Ryanair,FR2098,Bologna (BLQ),17:15:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
