Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
,07/Dic/2025,Wizz Air,W62376,Budapest (BUD),09:25,"En hora, Ha salido",,,S22
,07/Dic/2025,Ryanair,FR4545,Porto (OPO),09:35,"En hora, Ha salido",,,S23
,07/Dic/2025,Wizz Air Malta,W42938,Vienna (VIE),09:35,"En hora, Ha salido",,,U36
,07/Dic/2025,easyJet Europe,EC7656,Lisbon (LIS),09:45,"En hora, Ha salido",,,R10
,07/Dic/2025,BUZZ,RR333,Gdansk (GDN),09:45,"En hora, Ha salido",,,U34
,07/Dic/2025,BUZZ,RR8384,Budapest (BUD),09:45,"En hora, Ha salido",,,R12
,07/Dic/2025,Ryanair,FR2495,Palma de Mallorca (PMI),09:50,"En hora, Ha salido",189.0,Boeing 737-800,R14
,07/Dic/2025,Ryanair,FR9593,Tanger (TNG),09:50,"Retrasado, Ha salido 10:08",,,Y57
,07/Dic/2025,Ryanair,FR6341,Rome (FCO),09:55,"En hora, Ha salido",,,U37
,07/Dic/2025,BUZZ,RR3049,Krakow (KRK),09:55,"Retrasado, Ha salido 10:30",,,R11
,07/Dic/2025,Ryanair,FR8231,London (STN),10:00,"En hora, Ha salido",,,W43
,07/Dic/2025,Wizz Air Malta,W46018,Rome (FCO),10:00,"En hora, Ha salido",,,R13
,07/Dic/2025,Ryanair,FR6874,Dublin (DUB),10:05,"En hora, Ha salido",,,W44
,07/Dic/2025,Lauda Europe,LW7351,Vienna (VIE),10:10,"En hora, Ha salido",,,S25
,07/Dic/2025,Wizz Air,W61812,Wrocław (WRO),10:10,"En hora, Ha salido",,,S21
,07/Dic/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"Retrasado, Ha salido 10:31",,,U31
,07/Dic/2025,Ryanair,FR575,Bologna (BLQ),10:20,"Retrasado, Ha salido 10:33",,,S20
,07/Dic/2025,Easyjet,U22324,London (LTN),10:25,"En hora, Ha salido",,A319,M6
,07/Dic/2025,Ryanair,FR6267,Edinburgh (EDI),10:30,"En hora, Ha salido",,,Y55
,07/Dic/2025,Ryanair,FR7543,Manchester (MAN),10:40,"En hora, Ha salido",,,W46
,07/Dic/2025,Ryanair,FR1279,Copenhagen (CPH),10:45,"En hora, Ha salido",,,U37
,07/Dic/2025,Ryanair,FR3143,Milan (BGY),10:45,"En hora, Ha salido",,,S22
,07/Dic/2025,Azerbaijan Airlines,J246,Baku (GYD),10:45,"Retrasado, Ha salido 11:38",,,Y58
,07/Dic/2025,Ryanair,FR3166,Palermo (PMO),11:00,"En hora, Ha salido",,,R12
,07/Dic/2025,Easyjet,U22002,Manchester (MAN),11:10,"En hora, Ha salido",,,M3
,07/Dic/2025,Norwegian Air Shuttle,DY1741,Oslo (OSL),11:15,"Retrasado, Ha salido 11:28",,,U33
,07/Dic/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",,,Y53
,07/Dic/2025,easyJet Europe,EC7139,Rennes/Saint-Jacques (RNS),11:45,"En hora, Ha salido",,,R10
,07/Dic/2025,Icelandair,FI597,Keflavik (KEF),11:50,"Retrasado, Ha salido 12:06",,,U37
,07/Dic/2025,Lauda Europe,LW2889,Palma de Mallorca (PMI),11:55,"En hora, Ha salido",180.0,Airbus A320,S21
,07/Dic/2025,Volotea,V72327,Strasbourg (SXB),11:55,"En hora, Ha salido",,,S24
,07/Dic/2025,Ryanair,FR8217,London (STN),12:00,"En hora, Ha salido",,,W43
,07/Dic/2025,Ryanair,FR3129,Ibiza (IBZ),12:05,"En hora, Ha salido",,,S23
,07/Dic/2025,Ryanair,FR3976,Dublin (DUB),12:25,"En hora, Ha salido",,,W42
,07/Dic/2025,Ryanair,FR1527,Valletta (MLA),12:30,"En hora, Ha salido",,,U32
,07/Dic/2025,Ryanair,FR2402,Sevilla (SVQ),12:30,"En hora, Ha salido",189.0,BBoeing 737-800,S25
,07/Dic/2025,Volotea,V72167,Lille/Lesquin (LIL),12:35,"En hora, Ha salido",,,R14
,07/Dic/2025,Ryanair,FR6300,Sofia (SOF),12:45,"En hora, Ha salido",,,U34
,07/Dic/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"En hora, Ha salido",,,W45
,07/Dic/2025,Ryanair,FR2511,Cologne-Bonn (CGN),12:55,"En hora, Ha salido",,,U31
,07/Dic/2025,Ryanair,FR8598,Reggio Calabria (REG),13:05,"En hora, Ha salido",,,U33
,07/Dic/2025,Volotea,V71445,Olbia (OLB),13:05,"En hora, Ha salido",,,R13
,07/Dic/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"Retrasado, Ha salido 13:34",,,S20
,07/Dic/2025,Ryanair,FR3121,Beauvais (BVA),13:20,"Retrasado, Ha salido 13:34",,,U36
,07/Dic/2025,Easyjet,U28056,London (LGW),13:25,"En hora, Ha salido",,,M6
,07/Dic/2025,Pegasus Airlines,PC1528,Izmir (ADB),13:30,"En hora, Ha salido",,,W44
,07/Dic/2025,easyJet Europe,EC1380,Geneva (GVA),13:40,"Retrasado, Programado 13:50",,,R12
,07/Dic/2025,Ryanair,FR9811,London (STN),13:40,"En hora, Ha salido",,,W43
,07/Dic/2025,Ryanair,FR483,Malaga (AGP),13:50,"En hora, Programado",189.0,Boeing 737-800,R14
,07/Dic/2025,Air Baltic,BT684,Riga (RIX),14:05,"En hora, Programado",,,S24
,07/Dic/2025,easyJet Europe,EC7153,Milan (MXP),14:05,"En hora, Programado",,,R9
,07/Dic/2025,Ryanair,FR1342,Palma de Mallorca (PMI),14:05,"En hora, Programado",189.0,Boeing 737-800,S21
,07/Dic/2025,Ryanair,FR6920,Dublin (DUB),14:05,"En hora, Programado",,,Y57
,07/Dic/2025,Ryanair,FR4585,Porto (OPO),14:10,"En hora, Programado",,,U35
,07/Dic/2025,SunExpress,XQ895,Izmir (ADB),14:15,"En hora, Programado",,,W46
,07/Dic/2025,Transavia,HV5132,Amsterdam (AMS),14:20,"En hora, Programado",,,S22
,07/Dic/2025,easyJet Europe,EC7107,Geneva (GVA),14:25,"En hora, Programado",,,R13
,07/Dic/2025,Ryanair,FR6973,Rome (FCO),14:25,"En hora, Programado",,,S23
,07/Dic/2025,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,"En hora, Programado",,,
,07/Dic/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"En hora, Programado",,,
,07/Dic/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",,,
,07/Dic/2025,Ryanair,FR3320,Milan (BGY),15:00,"En hora, Ha salido",,,U32
,07/Dic/2025,Ryanair,FR774,Torino (TRN),15:15,"En hora, Ha salido",,,S20
,07/Dic/2025,BUZZ,RR3072,Prague (PRG),15:15,"En hora, Ha salido",,,S25
,07/Dic/2025,Transavia,TO4755,Paris (ORY),15:15,"En hora, Ha salido",,,U31
,07/Dic/2025,easyJet Europe,EC7694,Lisbon (LIS),15:20,"En hora, Ha salido",,,R12
,07/Dic/2025,Wizz Air,W61412,Warsaw (WMI),15:25,"En hora, Ha salido",,,U35
,07/Dic/2025,Ryanair,FR269,Milan (MXP),15:30,"En hora, Ha salido",,,U33
,07/Dic/2025,Air Arabia Maroc,3O378,Tanger (TNG),15:35,"En hora, Ha salido",,,Y55
,07/Dic/2025,Ryanair,FR133,Berlin (BER),16:15,"En hora, Ha salido",,,S21
,07/Dic/2025,Ryanair,FR2922,Brussels (BRU),16:15,"En hora, Ha salido",,,S23
,07/Dic/2025,easyJet Europe,EC7173,Berlin (BER),16:30,"En hora, Ha salido",,,R10
,07/Dic/2025,Ryanair,FR9814,London (STN),16:40,"En hora, Ha salido",,B738,W44
,07/Dic/2025,Ryanair,FR8669,Dublin (DUB),16:55,"En hora, Ha salido",,,W42
,07/Dic/2025,Air Arabia Maroc,3O374,Casablanca (CMN),17:00,"En hora, Ha salido",,A320,Y55
,07/Dic/2025,Ryanair,FR2250,Marrakech (RAK),17:00,"En hora, Ha salido",,,Y57
,07/Dic/2025,BUZZ,RR8394,Budapest (BUD),17:15,"En hora, Ha salido",,,U36
,07/Dic/2025,Ryanair,FR5718,Bratislava (BTS),17:20,"En hora, Ha salido",,,U34
,07/Dic/2025,Ryanair,FR12,Vienna (VIE),17:40,"En hora, Ha salido",,,S24
,07/Dic/2025,Volotea,V73573,Asturias (OVD),17:40,"En hora, Ha salido",,,S23
,07/Dic/2025,BUZZ,RR5252,Krakow (KRK),17:50,"Retrasado, Ha salido 19:37",,,U31
,07/Dic/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),18:00,"En hora, Ha salido",,,U33
,07/Dic/2025,Ryanair,FR777,Venice (VCE),18:00,"En hora, Ha salido",,,S22
,07/Dic/2025,Ryanair,FR6305,Milan (BGY),18:05,"En hora, Ha salido",,,S20
,07/Dic/2025,easyJet Europe,EC7109,Geneva (GVA),18:15,"En hora, Ha salido",,,R9
,07/Dic/2025,Volotea,V73700,Vitoria (VIT),18:20,"En hora, Ha salido",,,S25
,07/Dic/2025,Ryanair,FR2406,Sevilla (SVQ),18:30,"En hora, Ha salido",189.0,,S21
,07/Dic/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Ha salido",,,U32
,07/Dic/2025,Jet2,LS804,Manchester (MAN),18:35,"En hora, Ha salido",,,W45
,07/Dic/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45,"En hora, Ha salido",,,R12
,07/Dic/2025,Ryanair,FR8631,Tanger (TNG),18:45,"Retrasado, Ha salido 18:57",,,Y53
,07/Dic/2025,Transavia,HV6066,Rotterdam (RTM),18:50,"En hora, Ha salido",,,U35
,07/Dic/2025,Easyjet,U25716,Southend (SEN),18:55,"Retrasado, Ha salido 19:20",,,M6
,07/Dic/2025,Wizz Air,W61176,Katowice (KTW),18:55,"En hora, Ha salido",,,R14
,07/Dic/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",,A21N,U34
,07/Dic/2025,easyJet Europe,EC7159,Milan (LIN),19:05,"En hora, Ha salido",,,R10
,07/Dic/2025,Wizz Air Malta,W43180,Bucharest (OTP),19:05,"Retrasado, Ha salido 19:18",,A321,R13
,07/Dic/2025,Ryanair,FR6394,Dublin (DUB),19:10,"Retrasado, Ha salido 19:30",,B38M,Y57
,07/Dic/2025,Ryanair,FR3160,Bristol (BRS),19:25,"En hora, Ha salido",,B738,W42
,07/Dic/2025,Volotea,V72165,Nantes/Atlantique (NTE),19:30,"En hora, Ha salido",,,S22
,07/Dic/2025,,E69443,Dusseldorf (DUS),19:35,"En hora, Ha salido",,,S25
,07/Dic/2025,Wizz Air,W64406,Sofia (SOF),19:35,"En hora, Ha salido",,,S20
,07/Dic/2025,Ryanair,FR2233,Al Aaroui (NDR),19:40,"En hora, Programado",,,Y
,07/Dic/2025,easyJet Europe,EC3750,Milan (MXP),19:45,"En hora, Ha salido",,,R11
,07/Dic/2025,Ryanair,FR5710,Napoli (NAP),19:45,"Retrasado, Ha salido 20:30",,,U33
,07/Dic/2025,Ryanair,FR9015,London (STN),19:45,"En hora, Ha salido",,,W43
,07/Dic/2025,Easyjet,U28058,London (LGW),19:45,"En hora, Ha salido",,,M3
,07/Dic/2025,Wizz Air,W64666,Larnaca (LCA),19:55,"En hora, Ha salido",,A321,W44
,07/Dic/2025,Ryanair,FR8136,Ibiza (IBZ),20:10,"En hora, Ha salido",,,S24
,07/Dic/2025,Wizz Air,W62096,Krakow (KRK),20:10,"Retrasado, Programado 22:13",,,U34
,07/Dic/2025,easyJet Europe,EC4212,Napoli (NAP),20:20,"En hora, Ha salido",,,R9
,07/Dic/2025,Transavia,HV6788,Eindhoven (EIN),20:20,"En hora, Ha salido",,,U35
,07/Dic/2025,Wizz Air,W67022,Bratislava (BTS),20:20,"En hora, Ha salido",,,S21
,07/Dic/2025,Ryanair,FR6985,Rome (FCO),20:30,"En hora, Ha salido",,,U34
,07/Dic/2025,Eurowings,EW521,Cologne-Bonn (CGN),20:35,"En hora, Ha salido",,,R13
,07/Dic/2025,Air Serbia,JU585,Belgrade (BEG),20:35,"En hora, Ha salido",,,Y55
,07/Dic/2025,Norwegian Air Sweden AOC,D83659,Copenhagen (CPH),20:40,"En hora, Ha salido",,,R12
,07/Dic/2025,Eurowings,EW2521,Stuttgart (STR),20:40,"En hora, Ha salido",,,R11
,07/Dic/2025,Ryanair,FR4587,Porto (OPO),20:40,"En hora, Ha salido",,,S23
,07/Dic/2025,Luxair,LG3596,Luxembourg (LUX),20:40,"Retrasado, Ha salido 21:01",,,U32
,07/Dic/2025,Transavia,TO4759,Paris (ORY),20:45,"Retrasado, Ha salido 20:57",,,S20
,07/Dic/2025,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido 21:04",,,U36
,07/Dic/2025,Ryanair,FR6275,Edinburgh (EDI),20:50,"Retrasado, Ha salido 21:00",,,W42
,07/Dic/2025,BUZZ,RR6944,Warsaw (WMI),20:50,"En hora, Ha salido",,,U31
,07/Dic/2025,Easyjet,U22326,London (LTN),20:55,"En hora, Ha salido",,,M6
,07/Dic/2025,Wizz Air,W64738,Skopje (SKP),20:55,"En hora, Ha salido",,,W46
,07/Dic/2025,BUZZ,RR8615,Budapest (BUD),21:00,"Retrasado, Ha salido 22:20",,,R12
,07/Dic/2025,Aer Lingus,EI565,Dublin (DUB),21:05,"En hora, Ha salido",,,Y53
,07/Dic/2025,Ryanair,FR2896,Palma de Mallorca (PMI),21:15,"En hora, Ha salido",189.0,,S24
,07/Dic/2025,Transavia,HV5134,Amsterdam (AMS),21:15,"En hora, Ha salido",,,S22
,07/Dic/2025,Ryanair,FR3792,Birmingham (BHX),21:20,"En hora, Ha salido",,,Y57
,07/Dic/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"En hora, Ha salido",,,S25
,07/Dic/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"En hora, Ha salido",,,R14
,07/Dic/2025,Easyjet,U28060,London (LGW),21:30,"En hora, Ha salido",,,M1
,07/Dic/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"En hora, Ha salido",,,S21
,07/Dic/2025,Ryanair,FR5752,Valletta (MLA),21:45,"En hora, Ha salido",,,U33
,07/Dic/2025,Wizz Air Malta,W46728,Venice (VCE),21:45,"En hora, Ha salido",,,S23
,07/Dic/2025,Easyjet,U22706,Bristol (BRS),21:50,"En hora, Ha salido",,,M6
,07/Dic/2025,Volotea,V71415,Verona (VRN),21:55,"En hora, Ha salido",,,R13
,07/Dic/2025,Wizz Air,W64116,Belgrade (BEG),21:55,"En hora, Ha salido",,,W43
,07/Dic/2025,Wizz Air Malta,W45154,Tirana (TIA),22:45,"En hora, Programado",,,W44
,07/Dic/2025,Ryanair,FR5220,Bologna (BLQ),22:50,"En hora, Programado",,,U31
,07/Dic/2025,Wizz Air,W61706,Gdansk (GDN),22:50,"En hora, Programado",,,S22
,07/Dic/2025,Ryanair,FR9406,Fes (FEZ),23:15,"En hora, Programado",,,Y54
,08/Dic/2025,Ryanair,FR3180,Rome (FCO),06:00,"En hora, Ha salido",,,U31
,08/Dic/2025,Ryanair,FR846,Milan (BGY),06:10,"En hora, Ha salido",,,S20
,08/Dic/2025,easyJet Europe,EC7105,Geneva (GVA),06:15,"En hora, Ha salido",,,R10
,08/Dic/2025,Ryanair,FR2233,Al Aaroui (NDR),06:20,"En hora, Ha salido",,,Y53
,08/Dic/2025,Ryanair,FR8384,Budapest (BUD),06:25,"En hora, Ha salido",,,U33
,08/Dic/2025,Ryanair,FR3078,Lisbon (LIS),06:30,"En hora, Ha salido",,,S24
,08/Dic/2025,easyJet Europe,EC8062,London (LGW),06:45,"Retrasado, Ha salido 07:37",,,M6
,08/Dic/2025,Ryanair,FR3035,Krakow (KRK),06:45,"En hora, Ha salido",,,U35
,08/Dic/2025,Ryanair,FR8215,London (STN),06:45,"En hora, Ha salido",,,W46
,08/Dic/2025,easyJet Europe,EC7141,Strasbourg (SXB),07:20,"En hora, Ha salido",,,R9
,08/Dic/2025,easyJet Europe,EC7151,Milan (MXP),07:20,"En hora, Ha salido",,,R11
,08/Dic/2025,Ryanair,FR3028,Ibiza (IBZ),07:35,"En hora, Ha salido",,,U32
,08/Dic/2025,Lauda Europe,LW1342,Palma de Mallorca (PMI),07:40,"En hora, Ha salido",180.0,Airbus A320,R13
,08/Dic/2025,Ryanair,FR1165,Sevilla (SVQ),07:55,"En hora, Ha salido",189.0,Boeing 737-800,S21
,08/Dic/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),08:00,"En hora, Ha salido",,,S25
,08/Dic/2025,Ryanair,FR58,Napoli (NAP),08:35,"En hora, Ha salido",,,U33
,08/Dic/2025,Ryanair,FR575,Bologna (BLQ),08:40,"En hora, Ha salido",,,S23
,08/Dic/2025,easyJet Europe,EC1376,Geneva (GVA),08:45,"Retrasado, Ha salido 08:55",,,R13
,08/Dic/2025,Lauda Europe,LW12,Vienna (VIE),09:00,"En hora, Ha salido",,,S24
,08/Dic/2025,Ryanair,FR6078,Ouarzazate (OZZ),09:05,"Retrasado, Ha salido 09:19",,,W42
,08/Dic/2025,Wizz Air,W62048,Krakow (KRK),09:05,"En hora, Ha salido",,,S20
,08/Dic/2025,Volotea,V72327,Strasbourg (SXB),09:10,"En hora, Ha salido",,,R12
,08/Dic/2025,Air Arabia Maroc,3O398,Rabat (RBA),09:20,"En hora, Ha salido",,,W43
,08/Dic/2025,Eurowings,EW2521,Stuttgart (STR),09:20,"En hora, Ha salido",,,U32
,08/Dic/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,En hora,239.0,Airbus A321neo,S
,08/Dic/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",,,W44
,08/Dic/2025,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido 09:45",,,U36
,08/Dic/2025,Volotea,V73573,Asturias (OVD),09:30,"En hora, Ha salido",,,U31
,08/Dic/2025,easyJet Europe,EC1030,"Basel, Switzerland/Mulhouse (BSL)",09:35,"En hora, Ha salido",,,R10
,08/Dic/2025,Ryanair,FR2834,Charleroi (CRL),09:40,"En hora, Ha salido",,,U34
,08/Dic/2025,Transavia,HV6062,Rotterdam (RTM),09:40,"Retrasado, Ha salido 10:18",,,S22
,08/Dic/2025,,E69441,Dusseldorf (DUS),09:45,"Retrasado, Ha salido 10:00",,,S25
,08/Dic/2025,Ryanair,FR2495,Palma de Mallorca (PMI),09:45,"En hora, Ha salido",189.0,Boeing 737-800,U35
,08/Dic/2025,Ryanair,FR4545,Porto (OPO),09:50,"En hora, Ha salido",,,R11
,08/Dic/2025,Air Serbia,JU581,Belgrade (BEG),09:55,"En hora, Ha salido",,,Y58
,08/Dic/2025,easyJet Europe,EC7656,Lisbon (LIS),10:00,"En hora, Ha salido",,,R9
,08/Dic/2025,Transavia,HV5132,Amsterdam (AMS),10:05,"Retrasado, Ha salido 10:35",,,S23
,08/Dic/2025,Transavia,TO4751,Paris (ORY),10:05,"En hora, Ha salido",,,R14
,08/Dic/2025,Wizz Air Malta,W46018,Rome (FCO),10:05,En hora,239.0,Airbus A321neo,U
,08/Dic/2025,Ryanair,FR9175,Bristol (BRS),10:10,"En hora, Ha salido",,,W46
,08/Dic/2025,Ryanair,FR6559,Liverpool (LPL),10:15,"En hora, Ha salido",,,W45
,08/Dic/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"Retrasado, Ha salido 10:44",,A21N,R13
,08/Dic/2025,Ryanair,FR3143,Milan (BGY),10:20,"En hora, Ha salido",,,U37
,08/Dic/2025,Easyjet,U22324,London (LTN),10:25,"En hora, Ha salido",,,M6
,08/Dic/2025,Ryanair,FR7808,London (LTN),10:35,"En hora, Ha salido",,,Y57
,08/Dic/2025,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),10:40,"En hora, Ha salido",,,R12
,08/Dic/2025,Easyjet,U28056,London (LGW),10:40,"En hora, Ha salido",,A319,M1
,08/Dic/2025,Ryanair,FR2239,Marrakech (RAK),10:45,"En hora, Ha salido",,B738,Y55
,08/Dic/2025,Ryanair,FR3121,Beauvais (BVA),10:45,"Retrasado, Ha salido 10:58",,,S20
,08/Dic/2025,Ryanair,FR3976,Dublin (DUB),10:45,"En hora, Ha salido",,B738,W44
,08/Dic/2025,Ryanair,FR3039,Prague (PRG),10:55,"En hora, Ha salido",,B738,S24
,08/Dic/2025,Ryanair,FR9045,London (STN),11:00,"Retrasado, Ha salido 11:16",,,W43
,08/Dic/2025,Easyjet,U22002,Manchester (MAN),11:20,Retrasado,180.0,Airbus A320,M
,08/Dic/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",,,Y53
,08/Dic/2025,Ryanair,FR7539,Milan (MXP),11:30,"En hora, Ha salido",,,U32
,08/Dic/2025,Ryanair,FR1279,Copenhagen (CPH),11:35,"En hora, Ha salido",,,U35
,08/Dic/2025,easyJet Europe,EC7197,Birmingham (BHX),11:40,"En hora, Ha salido",,,M6
,08/Dic/2025,Ryanair,FR777,Venice (VCE),11:55,"Retrasado, Ha salido 12:40",,,S20
,08/Dic/2025,Ryanair,FR8217,London (STN),12:00,"En hora, Ha salido",,,W42
,08/Dic/2025,easyJet Europe,EC8064,London (LGW),12:20,"En hora, Ha salido",,,M8
,08/Dic/2025,Ryanair,FR6973,Rome (FCO),12:35,"Retrasado, Ha salido 12:50",,,S23
,08/Dic/2025,Ryanair,FR774,Torino (TRN),12:40,"En hora, Ha salido",,,U34
,08/Dic/2025,Ryanair,FR483,Malaga (AGP),12:45,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S25
,08/Dic/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido 13:47",,,W44
,08/Dic/2025,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:50,"En hora, Ha salido",,,S24
,08/Dic/2025,easyJet Europe,EC7137,Lyon (LYS),12:55,"Retrasado, Ha salido 13:16",,,R12
,08/Dic/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"En hora, Ha salido",,,S22
,08/Dic/2025,Ryanair,FR3108,Luxembourg (LUX),13:00,"Retrasado, Ha salido 13:20",,,U32
,08/Dic/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"En hora, Ha salido",,,U33
,08/Dic/2025,Ryanair,FR8631,Tanger (TNG),13:20,"En hora, Ha salido",,,W43
,08/Dic/2025,HiSky,H4264,Bucharest (OTP),13:20,"En hora, Ha salido",,,R13
,08/Dic/2025,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25,"Retrasado, Ha salido 13:49",,,S20
,08/Dic/2025,Eurowings,EW521,Cologne-Bonn (CGN),13:25,Retrasado,180.0,Airbus A320,U
,08/Dic/2025,Pegasus Airlines,PC1528,Izmir (ADB),13:30,"Retrasado, Programado 14:30",,,Y55
,08/Dic/2025,easyJet Europe,EC7153,Milan (MXP),13:40,"Retrasado, Ha salido 13:55",,,R10
,08/Dic/2025,Ryanair,FR4585,Porto (OPO),13:40,"En hora, Ha salido",,,U36
,08/Dic/2025,Luxair,LG3592,Luxembourg (LUX),13:40,"En hora, Ha salido",,,U37
,08/Dic/2025,Ryanair,FR3189,Fes (FEZ),13:50,"En hora, Programado",,,W42
,08/Dic/2025,Jet2,LS804,Manchester (MAN),13:50,"En hora, Ha salido",,,W45
,08/Dic/2025,Ryanair,FR3792,Birmingham (BHX),13:55,"En hora, Ha salido",,,Y58
,08/Dic/2025,Air Baltic,BT684,Riga (RIX),14:05,"En hora, Programado",,,U35
,08/Dic/2025,Ryanair,FR2889,Palma de Mallorca (PMI),14:05,"En hora, Ha salido",189.0,Boeing 737-800,S22
,08/Dic/2025,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,"En hora, Programado",,,U37
,08/Dic/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"En hora, Programado",,,Y53
,08/Dic/2025,easyJet Europe,EC7107,Geneva (GVA),14:45,"En hora, Programado",,,R13
,08/Dic/2025,Turkish Airlines,TK608,Ankara (ESB),14:45,"En hora, Programado",,,Y57
,08/Dic/2025,Volotea,V71443,Ancona (AOI),14:45,"En hora, Programado",,,S25
,08/Dic/2025,Wizz Air,W64406,Sofia (SOF),14:50,"En hora, Programado",,,U33
,08/Dic/2025,easyJet Europe,EC4212,Napoli (NAP),14:55,"En hora, Programado",,,R9
,08/Dic/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",,,S24
,08/Dic/2025,Air Arabia Maroc,3O376,Al Aaroui (NDR),15:00,"En hora, Programado",,,W46
,08/Dic/2025,Ryanair,FR3146,Oujda (OUD),15:10,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR2330,Al Aaroui (NDR),15:15,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),15:35,"En hora, Programado",,,
,08/Dic/2025,Wizz Air,W61412,Warsaw (WMI),15:40,"En hora, Programado",,,
,08/Dic/2025,Pegasus Airlines,PC1094,Istanbul (SAW),15:45,"Retrasado, Programado 16:00",,,
,08/Dic/2025,Ryanair,FR867,Venice (VCE),16:05,"En hora, Programado",,,S23
,08/Dic/2025,Ryanair,FR9811,London (STN),16:05,"En hora, Programado",,,Y58
,08/Dic/2025,Wizz Air Malta,W43564,Timisoara (TSR),16:25,"En hora, Programado",,,
,08/Dic/2025,Volotea,V73735,Murcia (RMU),16:35,"En hora, Programado",180.0,Airbus A320,
,08/Dic/2025,Ryanair,FR2507,Cologne-Bonn (CGN),16:45,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR5718,Bratislava (BTS),16:50,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR6305,Milan (BGY),16:50,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR6874,Dublin (DUB),16:55,"En hora, Programado",,,
,08/Dic/2025,Easyjet,U23372,Liverpool (LPL),17:00,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR5270,Manchester (MAN),17:05,"En hora, Programado",,,
,08/Dic/2025,BUZZ,RR6300,Sofia (SOF),17:05,"En hora, Programado",,,
,08/Dic/2025,easyJet Europe,EC7173,Berlin (BER),17:10,"En hora, Programado",,,
,08/Dic/2025,Volotea,V73700,Vitoria (VIT),17:15,"En hora, Programado",,,
,08/Dic/2025,Wizz Air,W67920,Kopitnari (KUT),17:15,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR1786,Vilnius (VNO),17:30,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR2922,Brussels (BRU),17:30,"En hora, Programado",,,
,08/Dic/2025,easyJet Europe,EC3737,Milan (MXP),17:35,"Retrasado, Programado 17:48",,,
,08/Dic/2025,easyJet Europe,EC7199,Edinburgh (EDI),17:35,"En hora, Programado",,,
,08/Dic/2025,Transavia,HV5134,Amsterdam (AMS),17:50,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR269,Milan (MXP),18:00,"En hora, Programado",,,
,08/Dic/2025,easyJet Europe,EC7205,Southampton (SOU),18:05,"Retrasado, Programado 18:18",,,
,08/Dic/2025,Ryanair,FR3320,Milan (BGY),18:30,"En hora, Programado",,,
,08/Dic/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR3174,Ibiza (IBZ),18:45,"En hora, Programado",,,
,08/Dic/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Programado",,,
,08/Dic/2025,Wizz Air,W62096,Krakow (KRK),19:00,"En hora, Programado",,,
,08/Dic/2025,Ryanair,FR3185,Rabat (RBA),19:05,"En hora, Programado",,,
