,fecha_scrapeo,Num_flight,Name_Destiny,Time_flight,flight_capacity,Type_f,week_day,day_time,OCC,OCC_pred
1212,2025-12-07,FR8384,budapest,09:45:00,197,EU,Domingo,Mañana,1.0,0.98
1213,2025-12-07,FR2495,palma de mallorca,09:50:00,189,NAC,Domingo,Mañana,0.48,0.89
1214,2025-12-07,FR9593,tanger,09:50:00,189,INT,Domingo,Mañana,0.99,0.94
1215,2025-12-07,FR6341,rome,09:55:00,189,EU,Domingo,Mañana,0.91,0.95
1216,2025-12-07,FR3049,krakow,09:55:00,197,EU,Domingo,Mañana,1.0,0.98
1217,2025-12-07,FR8231,london,10:00:00,189,INT,Domingo,Mañana,0.95,0.94
1218,2025-12-07,FR6874,dublin,10:05:00,197,INT,Domingo,Mañana,0.93,0.95
1219,2025-12-07,FR7351,vienna,10:10:00,180,EU,Domingo,Mañana,0.98,0.98
1220,2025-12-07,FR575,bologna,10:20:00,189,EU,Domingo,Mañana,0.95,0.97
1221,2025-12-07,FR6267,edinburgh,10:30:00,189,INT,Domingo,Mañana,0.98,0.98
1222,2025-12-07,FR7543,manchester,10:40:00,197,INT,Domingo,Mañana,1.0,0.96
1223,2025-12-07,FR1279,copenhagen,10:45:00,189,EU,Domingo,Mañana,0.97,0.97
1224,2025-12-07,FR3143,milan,10:45:00,197,EU,Domingo,Mañana,1.0,0.95
1225,2025-12-07,FR3166,palermo,11:00:00,189,EU,Domingo,Mañana,0.99,0.97
1226,2025-12-07,FR2889,palma de mallorca,11:55:00,180,NAC,Domingo,Mañana,0.94,0.92
1227,2025-12-07,FR8217,london,12:00:00,197,INT,Domingo,Tarde,0.95,0.94
1228,2025-12-07,FR3129,ibiza,12:05:00,189,NAC,Domingo,Tarde,0.55,0.79
1229,2025-12-07,FR3976,dublin,12:25:00,197,INT,Domingo,Tarde,0.97,0.95
1230,2025-12-07,FR1527,valletta,12:30:00,189,EU,Domingo,Tarde,0.95,0.95
1231,2025-12-07,FR2402,sevilla,12:30:00,189,NAC,Domingo,Tarde,0.99,0.96
1232,2025-12-07,FR6300,sofia,12:45:00,189,EU,Domingo,Tarde,0.96,0.97
1233,2025-12-07,FR2511,cologne-bonn,12:55:00,189,EU,Domingo,Tarde,1.0,0.98
1234,2025-12-07,FR8598,reggio calabria,13:05:00,189,EU,Domingo,Tarde,0.96,0.84
1235,2025-12-07,FR3121,paris,13:20:00,189,EU,Domingo,Tarde,0.99,0.98
1236,2025-12-07,FR9811,london,13:40:00,189,INT,Domingo,Tarde,0.99,0.94
1237,2025-12-07,FR483,malaga,13:50:00,189,NAC,Domingo,Tarde,0.98,0.93
1238,2025-12-07,FR1342,palma de mallorca,14:05:00,189,NAC,Domingo,Tarde,1.0,0.93
1239,2025-12-07,FR6920,dublin,14:05:00,197,INT,Domingo,Tarde,0.96,0.95
1240,2025-12-07,FR4585,porto,14:10:00,197,EU,Domingo,Tarde,0.92,0.92
1241,2025-12-07,FR6973,rome,14:25:00,189,EU,Domingo,Tarde,0.77,0.95
1242,2025-12-07,FR3320,milan,15:00:00,189,EU,Domingo,Tarde,0.98,0.95
1243,2025-12-07,FR774,torino,15:15:00,189,EU,Domingo,Tarde,1.0,0.97
1244,2025-12-07,FR3072,prague,15:15:00,189,EU,Domingo,Tarde,1.0,0.98
1245,2025-12-07,FR269,milan,15:30:00,197,EU,Domingo,Tarde,0.72,0.95
1246,2025-12-07,FR133,berlin,16:15:00,189,EU,Domingo,Tarde,1.0,0.98
1247,2025-12-07,FR2922,brussels,16:15:00,189,EU,Domingo,Tarde,0.95,0.95
1248,2025-12-07,FR9814,london,16:40:00,189,INT,Domingo,Tarde,0.97,0.94
1249,2025-12-07,FR8669,dublin,16:55:00,189,INT,Domingo,Tarde,0.89,0.95
1250,2025-12-07,FR2250,marrakech,17:00:00,189,INT,Domingo,Tarde,1.0,0.93
1251,2025-12-07,FR8394,budapest,17:15:00,197,EU,Domingo,Tarde,0.95,0.98
1252,2025-12-07,FR5718,bratislava,17:20:00,189,EU,Domingo,Tarde,0.94,0.94
1253,2025-12-07,FR12,vienna,17:40:00,189,EU,Domingo,Tarde,1.0,0.98
1254,2025-12-07,FR5252,krakow,17:50:00,189,EU,Domingo,Tarde,0.99,0.98
1255,2025-12-07,FR1681,frankfurt-hahn,18:00:00,189,EU,Domingo,Tarde,0.96,0.98
1256,2025-12-07,FR777,venice,18:00:00,197,EU,Domingo,Tarde,0.81,0.97
1257,2025-12-07,FR6305,milan,18:05:00,189,EU,Domingo,Tarde,0.95,0.95
1258,2025-12-07,FR2406,sevilla,18:30:00,189,NAC,Domingo,Tarde,0.95,0.96
1259,2025-12-07,FR8631,tanger,18:45:00,189,INT,Domingo,Tarde,0.99,0.94
1260,2025-12-07,FR6394,dublin,19:10:00,197,INT,Domingo,Tarde,0.92,0.95
1261,2025-12-07,FR3160,bristol,19:25:00,189,INT,Domingo,Tarde,0.92,0.94
1262,2025-12-07,FR2233,al aaroui,19:40:00,189,INT,Domingo,Tarde,0.98,0.93
1263,2025-12-07,FR5710,napoli,19:45:00,189,EU,Domingo,Tarde,1.0,0.98
1264,2025-12-07,FR9015,london,19:45:00,189,INT,Domingo,Tarde,1.0,0.94
1265,2025-12-07,FR8136,ibiza,20:10:00,189,NAC,Domingo,Noche,0.92,0.81
1266,2025-12-07,FR6985,rome,20:30:00,197,EU,Domingo,Noche,0.93,0.95
1267,2025-12-07,FR4587,porto,20:40:00,189,EU,Domingo,Noche,0.96,0.92
1268,2025-12-07,FR6275,edinburgh,20:50:00,189,INT,Domingo,Noche,1.0,0.98
1269,2025-12-07,FR6944,warsaw,20:50:00,189,EU,Domingo,Noche,1.0,0.98
1270,2025-12-07,FR8615,budapest,21:00:00,189,EU,Domingo,Noche,1.0,0.98
1271,2025-12-07,FR2896,palma de mallorca,21:15:00,189,NAC,Domingo,Noche,0.94,0.92
1272,2025-12-07,FR3792,birmingham,21:20:00,189,INT,Domingo,Noche,1.0,0.96
1273,2025-12-07,FR5752,valletta,21:45:00,197,EU,Domingo,Noche,0.94,0.92
1274,2025-12-07,FR5220,bologna,22:50:00,189,EU,Domingo,Noche,1.0,0.95
1275,2025-12-07,FR9406,fes,23:15:00,189,INT,Domingo,Noche,0.96,0.87
