,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time,festivo,Visper_fest
801,2025-11-23,Grupo easy,EC7153,milan,14:05:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde,0,0
802,2025-11-23,Grupo Ryanair,FR1342,palma de mallorca,14:05:00,Retrasado,189,Boeing 737-800,S,NAC,Domingo,Tarde,0,0
803,2025-11-23,Grupo Ryanair,FR6920,dublin,14:05:00,Retrasado,197,Boeing 737 MAX 8,W,INT,Domingo,Tarde,0,0
804,2025-11-23,Grupo Ryanair,FR4585,porto,14:10:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
805,2025-11-23,SunExpress,XQ895,izmir,14:15:00,Retrasado,189,Boeing 737-800,Y,INT,Domingo,Tarde,0,0
806,2025-11-23,Transavia,HV5132,amsterdam,14:20:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
807,2025-11-23,Grupo easy,EC7107,geneva,14:25:00,En hora,156,Airbus A319,R,EU,Domingo,Tarde,0,0
808,2025-11-23,Norwegian Air Sweden AOC,D85502,stockholm,14:40:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde,0,0
809,2025-11-23,Bluebird Airways,BZ251,tel aviv,14:45:00,En hora,180,Airbus A320,Y,INT,Domingo,Tarde,0,0
810,2025-11-23,Grupo Ryanair,FR269,milan,14:55:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde,0,0
811,2025-11-23,SmartWings,QS1059,prague,14:55:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
812,2025-11-23,Grupo Ryanair,FR3320,milan,15:00:00,En hora,189,Boeing 737-800,R,EU,Domingo,Tarde,0,0
813,2025-11-23,Grupo Ryanair,FR774,torino,15:15:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
814,2025-11-23,Grupo Ryanair,RR3072,prague,15:15:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde,0,0
815,2025-11-23,Transavia,TO4755,paris,15:15:00,En hora,186,Airbus A320neo,U,EU,Domingo,Tarde,0,0
816,2025-11-23,Grupo easy,EC7694,lisbon,15:20:00,Retrasado,180,Airbus A320,R,EU,Domingo,Tarde,0,0
817,2025-11-23,Grupo Ryanair,FR6973,rome,15:30:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Domingo,Tarde,0,0
818,2025-11-23,Air Arabia Maroc,3O378,tanger,15:35:00,En hora,174,Airbus A320,Y,INT,Domingo,Tarde,0,0
819,2025-11-23,Grupo wizz,W46728,venice,15:40:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde,0,0
820,2025-11-23,Grupo Ryanair,FR133,berlin,16:15:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
821,2025-11-23,Grupo Ryanair,FR2922,brussels,16:15:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
822,2025-11-23,Grupo easy,EC7173,berlin,16:30:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde,0,0
823,2025-11-23,Grupo Ryanair,FR9814,london,16:40:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde,0,0
824,2025-11-23,Grupo Ryanair,FR8669,dublin,16:55:00,Retrasado,189,Boeing 737-800,W,INT,Domingo,Tarde,0,0
825,2025-11-23,Air Arabia Maroc,3O374,casablanca,17:00:00,En hora,174,Airbus A320,W,INT,Domingo,Tarde,0,0
826,2025-11-23,Grupo Ryanair,FR2250,marrakech,17:00:00,Retrasado,189,Boeing 737-800,Y,INT,Domingo,Tarde,0,0
827,2025-11-23,Grupo Ryanair,RR8394,budapest,17:15:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Domingo,Tarde,0,0
828,2025-11-23,Grupo Ryanair,FR5718,bratislava,17:20:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Tarde,0,0
829,2025-11-23,Grupo Ryanair,FR12,vienna,17:40:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
830,2025-11-23,Volotea,V73573,asturias,17:40:00,En hora,156,Airbus A319,S,NAC,Domingo,Tarde,0,0
831,2025-11-23,Grupo Ryanair,RR5252,krakow,17:50:00,En hora,189,Boeing 737-800,R,EU,Domingo,Tarde,0,0
832,2025-11-23,Grupo Ryanair,FR1681,frankfurt-hahn,18:00:00,Retrasado,189,Boeing 737-800,R,EU,Domingo,Tarde,0,0
833,2025-11-23,Grupo Ryanair,FR777,venice,18:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Domingo,Tarde,0,0
834,2025-11-23,Grupo Ryanair,FR6305,milan,18:05:00,En hora,189,Boeing 737-800,S,EU,Domingo,Tarde,0,0
835,2025-11-23,Grupo easy,EC7109,geneva,18:15:00,En hora,156,Airbus A319,R,EU,Domingo,Tarde,0,0
836,2025-11-23,Volotea,V73700,vitoria,18:20:00,En hora,180,Airbus A320,S,NAC,Domingo,Tarde,0,0
837,2025-11-23,Grupo Ryanair,FR2406,sevilla,18:30:00,En hora,189,Boeing 737-800,S,NAC,Domingo,Tarde,0,0
838,2025-11-23,Grupo wizz,W43686,iasi,18:30:00,En hora,180,Airbus A320,S,EU,Domingo,Tarde,0,0
839,2025-11-23,Jet2,LS804,manchester,18:35:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Tarde,0,0
840,2025-11-23,Grupo easy,EC7103,"basel, switzerland/mulhouse",18:45:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde,0,0
841,2025-11-23,Grupo Ryanair,FR8631,tanger,18:45:00,Retrasado,189,Boeing 737-800,W,INT,Domingo,Tarde,0,0
842,2025-11-23,Transavia,HV6066,rotterdam,18:50:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Tarde,0,0
843,2025-11-23,Grupo easy,U25716,southend,18:55:00,En hora,186,Airbus A320neo,M,INT,Domingo,Tarde,0,0
844,2025-11-23,Grupo wizz,W61176,katowice,18:55:00,Retrasado,180,Airbus A320,U,EU,Domingo,Tarde,0,0
845,2025-11-23,Grupo wizz,W61478,warsaw,19:00:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde,0,0
846,2025-11-23,Grupo easy,EC7159,milan,19:05:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde,0,0
847,2025-11-23,Grupo wizz,W43180,bucharest,19:05:00,En hora,230,Airbus A321,U,EU,Domingo,Tarde,0,0
848,2025-11-23,Grupo Ryanair,FR6394,dublin,19:10:00,En hora,197,Boeing 737 MAX 8,Y,INT,Domingo,Tarde,0,0
849,2025-11-23,Grupo Ryanair,FR3160,bristol,19:25:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Tarde,0,0
850,2025-11-23,Volotea,V72165,nantes/atlantique,19:30:00,En hora,156,Airbus A319,S,EU,Domingo,Tarde,0,0
851,2025-11-23,Eurowings,EW9443,dusseldorf,19:35:00,En hora,150,Airbus A319,U,EU,Domingo,Tarde,0,0
852,2025-11-23,Grupo wizz,W64406,sofia,19:35:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde,0,0
853,2025-11-23,Grupo Ryanair,FR2233,al aaroui,19:40:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde,0,0
854,2025-11-23,Grupo easy,EC3750,milan,19:45:00,Retrasado,180,Airbus A320,R,EU,Domingo,Tarde,0,0
855,2025-11-23,Grupo Ryanair,FR5710,napoli,19:45:00,Retrasado,189,Boeing 737-800,R,EU,Domingo,Tarde,0,0
856,2025-11-23,Grupo Ryanair,FR9015,london,19:45:00,Retrasado,189,Boeing 737-800,W,INT,Domingo,Tarde,0,0
857,2025-11-23,Grupo easy,U28058,london,19:45:00,En hora,156,Airbus A319,M,INT,Domingo,Tarde,0,0
858,2025-11-23,Jet2,LS1338,birmingham,19:55:00,Retrasado,232,Airbus A321neo,W,INT,Domingo,Tarde,0,0
859,2025-11-23,Grupo wizz,W64666,larnaca,19:55:00,Retrasado,230,Airbus A321,W,INT,Domingo,Tarde,0,0
860,2025-11-23,Grupo Ryanair,FR8136,ibiza,20:10:00,Retrasado,189,Boeing 737-800,S,NAC,Domingo,Noche,0,0
861,2025-11-23,Grupo wizz,W62096,krakow,20:10:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche,0,0
862,2025-11-23,Grupo easy,EC4212,napoli,20:20:00,En hora,180,Airbus A320,R,EU,Domingo,Noche,0,0
863,2025-11-23,Transavia,HV6788,eindhoven,20:20:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Noche,0,0
864,2025-11-23,Grupo wizz,W67022,bratislava,20:20:00,En hora,239,Airbus A321neo,S,EU,Domingo,Noche,0,0
865,2025-11-23,Grupo Ryanair,FR6985,rome,20:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Domingo,Noche,0,0
866,2025-11-23,Air Serbia,JU585,belgrade,20:35:00,En hora,144,Airbus A319,Y,INT,Domingo,Noche,0,0
867,2025-11-23,Norwegian Air Sweden AOC,D83659,copenhagen,20:40:00,En hora,189,Boeing 737 MAX 8,S,EU,Domingo,Noche,0,0
868,2025-11-23,Eurowings,EW2521,stuttgart,20:40:00,Retrasado,180,Airbus A320neo,U,EU,Domingo,Noche,0,0
869,2025-11-23,Grupo Ryanair,FR4587,porto,20:40:00,En hora,189,Boeing 737-800,R,EU,Domingo,Noche,0,0
870,2025-11-23,Luxair,LG3596,luxembourg,20:40:00,Retrasado,186,Boeing 737-800,R,EU,Domingo,Noche,0,0
871,2025-11-23,Transavia,TO4759,paris,20:45:00,En hora,186,Airbus A320neo,U,EU,Domingo,Noche,0,0
872,2025-11-23,Grupo wizz,W62378,budapest,20:45:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche,0,0
873,2025-11-23,Grupo Ryanair,FR6275,edinburgh,20:50:00,En hora,189,Boeing 737-800,W,INT,Domingo,Noche,0,0
874,2025-11-23,Transavia,HV5134,amsterdam,20:50:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Noche,0,0
875,2025-11-23,Grupo Ryanair,RR6944,warsaw,20:50:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Noche,0,0
876,2025-11-23,Grupo easy,U22326,london,20:55:00,En hora,186,Airbus A320neo,M,INT,Domingo,Noche,0,0
877,2025-11-23,Grupo wizz,W64738,skopje,20:55:00,En hora,239,Airbus A321neo,Y,INT,Domingo,Noche,0,0
878,2025-11-23,Grupo Ryanair,RR8615,budapest,21:00:00,Retrasado,189,Boeing 737-800,U,EU,Domingo,Noche,0,0
879,2025-11-23,Aer Lingus,EI565,dublin,21:05:00,Retrasado,174,Airbus A320,W,INT,Domingo,Noche,0,0
880,2025-11-23,Grupo Ryanair,FR2896,palma de mallorca,21:15:00,Retrasado,189,Boeing 737-800,R,NAC,Domingo,Noche,0,0
881,2025-11-23,Grupo Ryanair,FR3792,birmingham,21:20:00,Retrasado,189,Boeing 737-800,Y,INT,Domingo,Noche,0,0
882,2025-11-23,Grupo wizz,W43178,bucharest,21:20:00,En hora,230,Airbus A321,U,EU,Domingo,Noche,0,0
883,2025-11-23,Grupo wizz,W43406,cluj-napoca,21:25:00,En hora,180,Airbus A320,S,EU,Domingo,Noche,0,0
884,2025-11-23,Grupo easy,U28060,london,21:30:00,En hora,156,Airbus A319,M,INT,Domingo,Noche,0,0
885,2025-11-23,Grupo wizz,W46020,rome,21:35:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche,0,0
886,2025-11-23,Grupo Ryanair,FR5752,valletta,21:45:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Domingo,Noche,0,0
887,2025-11-23,Grupo easy,U22706,bristol,21:50:00,En hora,186,Airbus A320neo,M,INT,Domingo,Noche,0,0
888,2025-11-23,Volotea,V71415,verona,21:55:00,Retrasado,180,Airbus A320,S,EU,Domingo,Noche,0,0
889,2025-11-23,Grupo wizz,W64116,belgrade,21:55:00,Retrasado,230,Airbus A321,W,INT,Domingo,Noche,0,0
890,2025-11-23,Grupo wizz,W45154,tirana,22:45:00,En hora,239,Airbus A321neo,W,INT,Domingo,Noche,0,0
891,2025-11-23,Grupo Ryanair,FR5220,bologna,22:50:00,En hora,189,Boeing 737-800,R,EU,Domingo,Noche,0,0
892,2025-11-23,Grupo wizz,W61706,gdansk,22:50:00,En hora,239,Airbus A321neo,U,EU,Domingo,Noche,0,0
893,2025-11-23,Grupo Ryanair,FR9406,fes,23:15:00,En hora,189,Boeing 737-800,W,INT,Domingo,Noche,0,0
894,2025-11-24,Grupo Ryanair,FR3180,rome,06:00:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
895,2025-11-24,Grupo Ryanair,FR846,milan,06:10:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana,0,0
896,2025-11-24,Grupo easy,EC7105,geneva,06:15:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana,0,0
897,2025-11-24,Grupo Ryanair,FR2233,al aaroui,06:20:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana,0,0
898,2025-11-24,Grupo Ryanair,FR8384,budapest,06:25:00,En hora,197,Boeing 737 MAX 8,S,EU,Lunes,Mañana,0,0
899,2025-11-24,Grupo Ryanair,FR3078,lisbon,06:30:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
900,2025-11-24,Grupo easy,EC8062,london,06:45:00,En hora,156,Airbus A319,M,INT,Lunes,Mañana,0,0
901,2025-11-24,Grupo Ryanair,FR3035,krakow,06:45:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
902,2025-11-24,Grupo Ryanair,FR8215,london,06:45:00,En hora,197,Boeing 737 MAX 8,Y,INT,Lunes,Mañana,0,0
903,2025-11-24,Grupo easy,EC7141,strasbourg,07:20:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana,0,0
904,2025-11-24,Grupo easy,EC7151,milan,07:20:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana,0,0
905,2025-11-24,Grupo Ryanair,FR3028,ibiza,07:35:00,En hora,189,Boeing 737-800,U,NAC,Lunes,Mañana,0,0
906,2025-11-24,Grupo Ryanair,LW1342,palma de mallorca,07:40:00,En hora,180,Airbus A320,R,NAC,Lunes,Mañana,0,0
907,2025-11-24,Grupo Ryanair,FR1165,sevilla,07:55:00,En hora,189,Boeing 737-800,S,NAC,Lunes,Mañana,0,0
908,2025-11-24,Norwegian Air Sweden AOC,D85510,copenhagen,08:00:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
909,2025-11-24,Grupo Ryanair,FR58,napoli,08:35:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Lunes,Mañana,0,0
910,2025-11-24,Grupo Ryanair,FR575,bologna,08:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
911,2025-11-24,Grupo easy,EC1376,geneva,08:45:00,Retrasado,156,Airbus A319,R,EU,Lunes,Mañana,0,0
912,2025-11-24,Grupo Ryanair,LW12,vienna,09:00:00,Retrasado,180,Airbus A320,S,EU,Lunes,Mañana,0,0
913,2025-11-24,Grupo Ryanair,FR6078,ouarzazate,09:05:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana,0,0
914,2025-11-24,Grupo wizz,W62048,krakow,09:05:00,Retrasado,239,Airbus A321neo,S,EU,Lunes,Mañana,0,0
915,2025-11-24,Volotea,V72327,strasbourg,09:10:00,Retrasado,180,Airbus A320,S,EU,Lunes,Mañana,0,0
916,2025-11-24,Air Arabia Maroc,3O398,rabat,09:20:00,En hora,174,Airbus A320,Y,INT,Lunes,Mañana,0,0
917,2025-11-24,Eurowings,EW2521,stuttgart,09:20:00,Retrasado,150,Airbus A319,S,EU,Lunes,Mañana,0,0
918,2025-11-24,Grupo wizz,W43176,bucharest,09:25:00,En hora,230,Airbus A321,U,EU,Lunes,Mañana,0,0
919,2025-11-24,Grupo wizz,W45088,tirana,09:25:00,En hora,239,Airbus A321neo,W,INT,Lunes,Mañana,0,0
920,2025-11-24,Grupo wizz,W62376,budapest,09:25:00,Retrasado,239,Airbus A321neo,S,EU,Lunes,Mañana,0,0
921,2025-11-24,Volotea,V73573,asturias,09:30:00,En hora,156,Airbus A319,U,NAC,Lunes,Mañana,0,0
922,2025-11-24,Grupo easy,EC1030,"basel, switzerland/mulhouse",09:35:00,En hora,180,Airbus A320,R,EU,Lunes,Mañana,0,0
923,2025-11-24,Grupo Ryanair,FR2834,charleroi,09:40:00,En hora,189,Boeing 737-800,R,EU,Lunes,Mañana,0,0
924,2025-11-24,Transavia,HV6062,rotterdam,09:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
925,2025-11-24,Eurowings,EW9441,dusseldorf,09:45:00,Retrasado,180,Airbus A320,U,EU,Lunes,Mañana,0,0
926,2025-11-24,Grupo Ryanair,FR2495,palma de mallorca,09:45:00,En hora,189,Boeing 737-800,R,NAC,Lunes,Mañana,0,0
927,2025-11-24,Grupo Ryanair,FR4545,porto,09:50:00,En hora,189,Boeing 737-800,R,EU,Lunes,Mañana,0,0
928,2025-11-24,Air Serbia,JU581,belgrade,09:55:00,Retrasado,144,Airbus A319,Y,INT,Lunes,Mañana,0,0
929,2025-11-24,Grupo easy,EC7656,lisbon,10:00:00,Retrasado,230,Airbus A321,R,EU,Lunes,Mañana,0,0
930,2025-11-24,Transavia,HV5132,amsterdam,10:05:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
931,2025-11-24,Grupo wizz,W46018,rome,10:05:00,En hora,239,Airbus A321neo,U,EU,Lunes,Mañana,0,0
932,2025-11-24,Grupo Ryanair,FR6559,liverpool,10:15:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana,0,0
933,2025-11-24,Grupo wizz,W61476,warsaw,10:15:00,Retrasado,239,Airbus A321neo,U,EU,Lunes,Mañana,0,0
934,2025-11-24,Grupo Ryanair,FR3143,milan,10:20:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana,0,0
935,2025-11-24,Grupo easy,U22324,london,10:25:00,En hora,186,Airbus A320neo,M,INT,Lunes,Mañana,0,0
936,2025-11-24,Grupo Ryanair,FR7808,london,10:35:00,En hora,197,Boeing 737 MAX 8,W,INT,Lunes,Mañana,0,0
937,2025-11-24,Grupo easy,EC7131,nice/cote d'azur,10:40:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana,0,0
938,2025-11-24,Grupo easy,U28056,london,10:40:00,En hora,180,Airbus A320,M,INT,Lunes,Mañana,0,0
939,2025-11-24,Grupo Ryanair,FR2239,marrakech,10:45:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana,0,0
940,2025-11-24,Grupo Ryanair,FR3121,paris,10:45:00,Retrasado,189,Boeing 737-800,S,EU,Lunes,Mañana,0,0
941,2025-11-24,Grupo Ryanair,FR3976,dublin,10:45:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana,0,0
942,2025-11-24,Grupo Ryanair,FR3039,prague,10:55:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
943,2025-11-24,Grupo Ryanair,FR9045,london,11:00:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana,0,0
944,2025-11-24,Grupo easy,U22002,manchester,11:20:00,En hora,180,Airbus A320,M,INT,Lunes,Mañana,0,0
945,2025-11-24,Aer Lingus,EI563,dublin,11:30:00,En hora,174,Airbus A320,W,INT,Lunes,Mañana,0,0
946,2025-11-24,Grupo Ryanair,FR7539,milan,11:30:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana,0,0
947,2025-11-24,Transavia,TO4755,paris,11:30:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana,0,0
948,2025-11-24,Grupo Ryanair,FR1279,copenhagen,11:35:00,Retrasado,189,Boeing 737-800,S,EU,Lunes,Mañana,0,0
949,2025-11-24,Grupo easy,EC7197,birmingham,11:40:00,En hora,156,Airbus A319,M,INT,Lunes,Mañana,0,0
950,2025-11-24,Grupo Ryanair,FR777,venice,11:55:00,En hora,197,Boeing 737 MAX 8,U,EU,Lunes,Mañana,0,0
951,2025-11-24,Grupo Ryanair,FR8217,london,12:00:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde,0,0
952,2025-11-24,Jet2,LS232,leeds bradford,12:00:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde,0,0
953,2025-11-24,Grupo Ryanair,FR3129,ibiza,12:35:00,En hora,189,Boeing 737-800,S,NAC,Lunes,Tarde,0,0
954,2025-11-24,Grupo Ryanair,FR6973,rome,12:35:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Lunes,Tarde,0,0
955,2025-11-24,Grupo Ryanair,FR774,torino,12:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
956,2025-11-24,Pegasus Airlines,PC1092,istanbul,12:45:00,Retrasado,180,Airbus A320,W,INT,Lunes,Tarde,0,0
957,2025-11-24,Norwegian Air Sweden AOC,D83657,copenhagen,12:50:00,En hora,189,Boeing 737-800,S,EU,Lunes,Tarde,0,0
958,2025-11-24,Grupo easy,EC7137,lyon,12:55:00,En hora,156,Airbus A319,R,EU,Lunes,Tarde,0,0
959,2025-11-24,Grupo wizz,W67022,bratislava,12:55:00,En hora,239,Airbus A321neo,S,EU,Lunes,Tarde,0,0
960,2025-11-24,Grupo Ryanair,FR3108,luxembourg,13:00:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Lunes,Tarde,0,0
961,2025-11-24,Grupo wizz,W46330,milan,13:10:00,Retrasado,239,Airbus A321neo,S,EU,Lunes,Tarde,0,0
962,2025-11-24,Grupo Ryanair,FR8631,tanger,13:20:00,Retrasado,189,Boeing 737-800,Y,INT,Lunes,Tarde,0,0
963,2025-11-24,HiSky,H4264,bucharest,13:20:00,En hora,186,Airbus A320,U,EU,Lunes,Tarde,0,0
964,2025-11-24,Norwegian Air Sweden AOC,D81741,oslo,13:25:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
965,2025-11-24,Eurowings,EW521,cologne-bonn,13:25:00,En hora,180,Airbus A320,S,EU,Lunes,Tarde,0,0
966,2025-11-24,Pegasus Airlines,PC1528,izmir,13:30:00,Retrasado,180,Airbus A320,W,INT,Lunes,Tarde,0,0
967,2025-11-24,Luxair,LG3592,luxembourg,13:35:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Lunes,Tarde,0,0
968,2025-11-24,Grupo easy,EC7153,milan,13:40:00,Retrasado,156,Airbus A319,R,EU,Lunes,Tarde,0,0
969,2025-11-24,Grupo Ryanair,FR4585,porto,13:40:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
970,2025-11-24,Turkish Airlines,TK608,ankara,13:40:00,Retrasado,165,Boeing 737-800,Y,INT,Lunes,Tarde,0,0
971,2025-11-24,Grupo Ryanair,FR3189,fes,13:50:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde,0,0
972,2025-11-24,Jet2,LS804,manchester,13:50:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde,0,0
973,2025-11-24,Grupo Ryanair,FR3792,birmingham,13:55:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde,0,0
974,2025-11-24,Air Baltic,BT684,riga,14:05:00,Retrasado,148,Airbus A220-300,S,EU,Lunes,Tarde,0,0
975,2025-11-24,Grupo Ryanair,FR2889,palma de mallorca,14:05:00,En hora,189,Boeing 737-800,S,NAC,Lunes,Tarde,0,0
976,2025-11-24,Norwegian Air Sweden AOC,D85502,stockholm,14:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
977,2025-11-24,Bluebird Airways,BZ251,tel aviv,14:45:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde,0,0
978,2025-11-24,Grupo easy,EC7107,geneva,14:45:00,Retrasado,156,Airbus A319,R,EU,Lunes,Tarde,0,0
979,2025-11-24,Volotea,V71443,ancona,14:45:00,En hora,180,Airbus A320,U,EU,Lunes,Tarde,0,0
980,2025-11-24,Grupo wizz,W64406,sofia,14:50:00,Retrasado,180,Airbus A320,U,EU,Lunes,Tarde,0,0
981,2025-11-24,Grupo easy,EC4212,napoli,14:55:00,Retrasado,180,Airbus A320,R,EU,Lunes,Tarde,0,0
982,2025-11-24,SmartWings,QS1059,prague,14:55:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
983,2025-11-24,Air Arabia Maroc,3O376,al aaroui,15:00:00,En hora,174,Airbus A320,Y,INT,Lunes,Tarde,0,0
984,2025-11-24,Grupo Ryanair,FR3146,oujda,15:10:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde,0,0
985,2025-11-24,Grupo Ryanair,FR1681,frankfurt-hahn,15:35:00,En hora,189,Boeing 737-800,S,EU,Lunes,Tarde,0,0
986,2025-11-24,Grupo wizz,W46728,venice,15:40:00,Retrasado,239,Airbus A321neo,U,EU,Lunes,Tarde,0,0
987,2025-11-24,Pegasus Airlines,PC1094,istanbul,15:45:00,Retrasado,220,Airbus A321,W,INT,Lunes,Tarde,0,0
988,2025-11-24,Grupo Ryanair,FR867,venice,16:05:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
989,2025-11-24,Grupo Ryanair,FR9811,london,16:05:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde,0,0
990,2025-11-24,Grupo wizz,W43564,timisoara,16:25:00,En hora,180,Airbus A320,U,EU,Lunes,Tarde,0,0
991,2025-11-24,Volotea,V73735,murcia,16:35:00,En hora,180,Airbus A320,S,NAC,Lunes,Tarde,0,0
992,2025-11-24,Grupo Ryanair,FR2507,cologne-bonn,16:45:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Lunes,Tarde,0,0
993,2025-11-24,Grupo Ryanair,FR5718,bratislava,16:50:00,En hora,189,Boeing 737-800,S,EU,Lunes,Tarde,0,0
994,2025-11-24,Grupo Ryanair,FR6305,milan,16:50:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
995,2025-11-24,Grupo Ryanair,RR6874,dublin,16:55:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde,0,0
996,2025-11-24,Grupo easy,U23372,liverpool,17:00:00,En hora,156,Airbus A319,M,INT,Lunes,Tarde,0,0
997,2025-11-24,Grupo Ryanair,FR5270,manchester,17:05:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde,0,0
998,2025-11-24,Grupo Ryanair,RR6300,sofia,17:05:00,Retrasado,189,Boeing 737-800,S,EU,Lunes,Tarde,0,0
999,2025-11-24,Grupo easy,EC7173,berlin,17:10:00,En hora,156,Airbus A319,R,EU,Lunes,Tarde,0,0
1000,2025-11-24,Volotea,V73700,vitoria,17:15:00,En hora,156,Airbus A319,S,NAC,Lunes,Tarde,0,0
1001,2025-11-24,Grupo wizz,W67920,kopitnari,17:15:00,En hora,239,Airbus A321neo,W,INT,Lunes,Tarde,0,0
1002,2025-11-24,Grupo Ryanair,FR1786,vilnius,17:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Lunes,Tarde,0,0
1003,2025-11-24,Grupo Ryanair,FR2922,brussels,17:30:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde,0,0
1004,2025-11-24,Grupo easy,EC3737,milan,17:35:00,En hora,180,Airbus A320,R,EU,Lunes,Tarde,0,0
1005,2025-11-24,Grupo easy,EC7199,edinburgh,17:35:00,En hora,156,Airbus A319,M,INT,Lunes,Tarde,0,0
1006,2025-11-24,Transavia,HV5134,amsterdam,17:50:00,En hora,232,Airbus A321neo,U,EU,Lunes,Tarde,0,0
1007,2025-11-24,Grupo Ryanair,RR333,gdansk,17:55:00,Retrasado,189,Boeing 737-800,S,EU,Lunes,Tarde,0,0
